symbol,group,module,variant,signal_date,signal_pos,reward_risk,trend_stage,rv_pct,mom_20,mom_121,ivol_60,fwd_20,fwd_60,vol_up,adx14,mkt_rv_pct_stock,year,regime,mkt_rv_pct_sector,regime_sector,signal_ts,rank_date,mom_rank_pct,in_top20,in_top30
300383.SZ,cn_stock,C,v1,2021-09-23,1132,4.807692307692312,0,0.0423280423280423,-0.0919618528610354,-0.3933846473892241,0.3600080023957505,-0.0487621905476369,0.0720180045011251,False,22.688440614619356,0.1031746031746031,2021,low,0.1296296296296296,low,2021-09-23,2021-08-31,0.14674205708131394,False,False
002475.SZ,cn_stock,C,v1,2021-09-23,1234,0.5074626865671646,1,0.6150793650793651,-0.085009165050607,-0.2488961051818704,0.4536861151893664,0.0987138170310368,0.3925325900763581,False,17.034393936376418,0.1031746031746031,2021,low,0.1296296296296296,low,2021-09-23,2021-08-31,0.312331717824448,False,False
002281.SZ,cn_stock,C,v1,2021-09-23,1235,2.0363636363636357,0,0.1521164021164021,-0.1038753495805034,-0.2178124999999999,0.3548998645107132,-0.0802496656263932,-0.0499331252786446,False,14.155543263270747,0.1031746031746031,2021,low,0.1296296296296296,low,2021-09-23,2021-08-31,0.5619278406031233,False,False
000661.SZ,cn_stock,C,v1,2021-09-23,1226,5.440789473684218,0,0.6613756613756614,-0.1248051684022678,-0.3458773236608587,0.5948447578853547,0.1313751806731364,0.1914274898478905,False,28.70826300722323,0.1031746031746031,2021,low,0.1296296296296296,low,2021-09-23,2021-08-31,0.1987075928917609,False,False
600660.SS,cn_stock,C,v1,2021-09-24,1236,1.41626794258373,0,0.2566137566137566,-0.0656553096244715,0.8678213309024609,0.3587382332257767,0.1165823795581582,0.1077987756188447,True,21.324941213153924,0.0992063492063492,2021,low,0.1415343915343915,low,2021-09-24,2021-08-31,0.9186860527732903,True,True
601012.SS,cn_stock,C,v1,2021-09-24,1229,0.9727659574468084,0,0.7142857142857143,-0.072579348490208,0.8760748609003539,0.4467219075198779,0.1966539528432731,-0.0486650485436893,False,10.383395286947817,0.0992063492063492,2021,low,0.1415343915343915,low,2021-09-24,2021-08-31,0.9633817985998923,True,True
002594.SZ,cn_stock,C,v1,2021-09-24,1236,3.7906976744186074,0,0.533068783068783,-0.1549130771322775,2.724796905222437,0.4950431627821827,0.2456555104465787,0.0752178433508268,False,22.87510699221787,0.0992063492063492,2021,low,0.1415343915343915,low,2021-09-24,2021-08-31,0.9897684437264405,True,True
002008.SZ,cn_stock,C,v1,2021-09-24,1236,0.6713615023474169,0,0.3293650793650793,-0.0694574368568755,0.3207723160152971,0.4574460185192783,0.0434782608695654,0.3088715757728073,False,18.55525101184374,0.0992063492063492,2021,low,0.1415343915343915,low,2021-09-24,2021-08-31,0.6238556812062467,False,False
600196.SS,cn_stock,C,v1,2021-09-27,1237,2.0364238410596047,0,0.3068783068783068,-0.1055059454236602,0.4840637017402829,0.6036047932343775,-0.1623778246249804,-0.1602871230203668,False,21.98079965565669,0.0449735449735449,2021,mid,0.332010582010582,mid,2021-09-27,2021-08-31,0.8707592891760905,True,True
000001.SZ,cn_stock,C,v1,2021-09-27,1238,6.705882352941176,0,0.7870370370370371,-0.0555416874687968,0.3493625948039374,0.4781507187859654,0.120259019426457,-0.0231267345050878,False,14.880568524460823,0.0449735449735449,2021,mid,0.332010582010582,mid,2021-09-27,2021-08-31,0.7638664512654819,False,True
300502.SZ,cn_stock,C,v1,2021-09-27,1237,2.2732843137254934,0,0.1441798941798941,-0.075569871159564,-0.0948730571770166,0.6069723225192231,-0.1513445903689805,0.170642365764317,False,19.50701605490594,0.0449735449735449,2021,mid,0.332010582010582,mid,2021-09-27,2021-08-31,0.6634356488960689,False,False
601318.SS,cn_stock,C,v1,2021-09-27,1237,2.135294117647066,0,0.5740740740740741,-0.0342772768021938,-0.3741559581770293,0.4083974866455687,0.0544421995303883,0.0506197782995685,False,21.40518543915097,0.0449735449735449,2021,mid,0.332010582010582,mid,2021-09-27,2021-08-31,0.232364028002154,False,False
300059.SZ,cn_stock,C,v1,2021-09-28,1238,1.6118848653667577,4,0.3082010582010582,0.1080418591496181,0.59218926023282,0.3586893458285483,-0.0679826427295158,0.0992512549987236,False,23.617155881714694,0.0317460317460317,2021,mid,0.3293650793650793,mid,2021-09-28,2021-08-31,0.879106085083468,True,True
603986.SS,cn_stock,C,v1,2021-09-28,1032,0.9612326043737616,0,0.3492063492063492,-0.1307821455450704,0.3325537320053227,0.5825499303711117,0.1271479952044758,0.120620753962968,False,11.927062685314867,0.0317460317460317,2021,mid,0.3293650793650793,mid,2021-09-28,2021-08-31,0.8629509962304792,True,True
002466.SZ,cn_stock,C,v1,2021-09-29,1213,6.896226415094342,0,0.5727513227513228,-0.2985051779167401,6.757366847660302,0.7853007551812363,-0.0437529323193417,0.0799773052121635,False,26.49074041862409,0.0846560846560846,2021,mid,0.3928571428571428,mid,2021-09-29,2021-08-31,0.9929994614970382,True,True
002747.SZ,cn_stock,C,v1,2021-09-30,1192,5.552147239263822,0,0.753968253968254,-0.2890823713558991,0.8846621696339712,0.5008112996200661,0.2843906242832899,0.1871473785606165,False,35.3775468835141,0.1283068783068783,2021,mid,0.4828042328042328,mid,2021-09-30,2021-09-30,0.896533474464144,True,True
000938.SZ,cn_stock,C,v1,2021-09-30,1205,0.671328671328672,2,0.3571428571428571,0.0509199828840392,-0.1279154518950438,0.5174927196789373,0.1123778501628665,-0.0810260586319218,False,13.38696393302833,0.1283068783068783,2021,mid,0.4828042328042328,mid,2021-09-30,2021-09-30,0.39163799947075945,False,False
300059.SZ,cn_stock,A,early,2021-09-30,1240,1.76200417536535,4,0.332010582010582,0.112139383351433,0.5882710884612459,0.3560637299263418,-0.0530695423282669,0.0787127451812856,False,21.79987946937305,0.1283068783068783,2021,mid,0.4828042328042328,mid,2021-09-30,2021-09-30,0.8478433448002117,True,True
002555.SZ,cn_stock,C,v1,2021-09-30,1222,2.762886597938137,3,0.8703703703703703,0.3103584088223712,-0.6734531267172217,0.7318502801200577,0.2542831379621277,0.3263600841599037,False,23.555903732308508,0.1283068783068783,2021,mid,0.4828042328042328,mid,2021-09-30,2021-09-30,0.007144747287642234,False,False
002460.SZ,cn_stock,C,v1,2021-09-30,1239,2.9405558706749857,0,0.7486772486772487,-0.2632387989330165,3.2832097860706337,0.6636673934489643,-0.0152184585174276,-0.156173294059892,False,18.9842446884601,0.1283068783068783,2021,mid,0.4828042328042328,mid,2021-09-30,2021-09-30,0.9888859486636676,True,True
300073.SZ,cn_stock,C,v1,2021-09-30,1218,2.653594771241838,4,0.9523809523809524,0.0458877977790306,1.096460128722592,0.7606119586350101,0.1266092537575371,0.0419941584245298,False,32.13600626134612,0.1283068783068783,2021,mid,0.4828042328042328,mid,2021-09-30,2021-09-30,0.921672400105848,True,True
300136.SZ,cn_stock,C,v1,2021-10-08,1241,1.6842105263157885,0,0.0833333333333333,-0.0145979133570907,-0.6041930140182754,0.5275428023794321,0.0893207267657183,0.0901921484902619,False,24.753171446653127,0.1283068783068783,2021,mid,0.4735449735449735,mid,2021-10-08,2021-09-30,0.006086266207991532,False,False
002281.SZ,cn_stock,C,v1,2021-10-08,1241,1.4583333333333246,0,0.0238095238095238,-0.0319754708716599,-0.3049408911791452,0.3437842781845287,-0.0199095022624434,0.0158371040723981,False,12.523208201567147,0.1283068783068783,2021,mid,0.4735449735449735,mid,2021-10-08,2021-09-30,0.18840963217782483,False,False
300394.SZ,cn_stock,C,v1,2021-10-08,1229,2.6445086705202283,0,0.2711640211640211,-0.0714472309299895,-0.2268708881578947,0.703398440195086,0.0825713883809255,0.5864397242931496,False,17.253245878559966,0.1283068783068783,2021,mid,0.4735449735449735,mid,2021-10-08,2021-09-30,0.3590897062715004,False,False
600030.SS,cn_stock,C,v1,2021-10-08,1230,1.0303541315345712,0,0.2552910052910053,-0.0440655447298493,-0.1252184515342409,0.3265395360461693,-0.0157516794069956,0.0266851980542044,False,24.00444060416079,0.1283068783068783,2021,mid,0.4735449735449735,mid,2021-10-08,2021-09-30,0.31145805768721885,False,False
600703.SS,cn_stock,C,v1,2021-10-08,1240,0.1196013289036542,2,0.2685185185185185,0.005935951087763,0.4066529038289255,0.5156919198535954,0.026554155725371,0.1023810226300416,True,20.217124283425857,0.1283068783068783,2021,mid,0.4735449735449735,mid,2021-10-08,2021-09-30,0.7901561259592484,False,True
600362.SS,cn_stock,C,v1,2021-10-11,1242,3.2487046632124357,0,0.798941798941799,-0.0343305541932319,0.7127549805540123,0.5923097298565538,-0.0872616464287363,-0.1186573710697631,False,17.407096334004116,0.1322751322751322,2021,mid,0.3981481481481481,mid,2021-10-11,2021-09-30,0.876951574490606,True,True
600893.SS,cn_stock,C,v1,2021-10-11,1211,2.872204472843449,0,0.6309523809523809,-0.153277547559239,0.5314589405108863,0.5428818139857998,0.1107310897375333,0.1893388257969426,False,25.828535499485977,0.1322751322751322,2021,mid,0.3981481481481481,mid,2021-10-11,2021-09-30,0.8795977771897328,True,True
600660.SS,cn_stock,C,v2,2021-10-11,1242,0.4681318681318689,1,0.5238095238095238,-0.0327455919395467,0.5215114104002994,0.3758022397717876,0.0888020833333333,0.0273437500000002,True,21.11043604384293,0.1322751322751322,2021,mid,0.3981481481481481,mid,2021-10-11,2021-09-30,0.8232336596983328,True,True
300308.SZ,cn_stock,C,v2,2021-10-11,1213,0.5518831667947739,1,0.1481481481481481,-0.0031120331950207,-0.3463289135167228,0.5696584383422233,-0.0212018730489074,0.1977974332292751,False,20.380085518676477,0.1322751322751322,2021,mid,0.3981481481481481,mid,2021-10-11,2021-09-30,0.15347975654935167,False,False
002179.SZ,cn_stock,C,v1,2021-10-11,1242,2.040501996577295,0,0.5542328042328042,-0.1162931052423467,1.1779154680238992,0.4351614962358009,0.1464804653463014,0.2025057108541552,False,19.43378483790358,0.1322751322751322,2021,mid,0.3981481481481481,mid,2021-10-11,2021-09-30,0.9415189203492987,True,True
601012.SS,cn_stock,C,v1,2021-10-13,1237,0.0738823529411764,1,0.2116402116402116,-0.0331828516822091,0.7383543502044108,0.4448791719280083,0.1410872528970688,-0.0323790047716427,False,11.60432670119799,0.1534391534391534,2021,mid,0.4563492063492063,mid,2021-10-13,2021-09-30,0.8962688541942313,True,True
002185.SZ,cn_stock,C,v1,2021-10-13,1238,3.7399999999999984,1,0.0224867724867724,-0.0064220919964678,-0.1161105130965195,0.3117647637121684,0.1575502949018339,0.0121192534539871,False,18.57435492882021,0.1534391534391534,2021,mid,0.4563492063492063,mid,2021-10-13,2021-09-30,0.4421804710240804,False,False
002594.SZ,cn_stock,C,v2,2021-10-13,1244,0.2737217203944638,1,0.3439153439153439,-0.0238585266548846,1.516877506942302,0.4860811262046825,0.149193871821609,-0.080899288407109,True,20.785271600853186,0.1534391534391534,2021,mid,0.4563492063492063,mid,2021-10-13,2021-09-30,0.9650701243715268,True,True
002050.SZ,cn_stock,A,early,2021-10-13,1206,0.3707865168539304,1,0.2354497354497354,-0.0862208549222797,0.1893464858199753,0.4293645802976121,0.0075307876317887,0.0150615752635776,False,14.812528696497589,0.1534391534391534,2021,mid,0.4563492063492063,mid,2021-10-13,2021-09-30,0.7298227044191585,False,True
603259.SS,cn_stock,A,early,2021-10-13,834,0.9523809523809506,4,0.3849206349206349,0.0619346426534106,0.7484773999726886,0.4877478181673662,-0.1435737158245025,-0.2852638114705493,False,19.48856558776471,0.1534391534391534,2021,mid,0.4563492063492063,mid,2021-10-13,2021-09-30,0.8589573961365441,True,True
603986.SS,cn_stock,C,v1,2021-10-13,1038,2.652654867256627,0,0.119047619047619,-0.0487348955203951,0.1771959856886718,0.55752173824016,0.1469576812407889,0.124219243455681,True,10.2340129915271,0.1534391534391534,2021,mid,0.4563492063492063,mid,2021-10-13,2021-09-30,0.7724265678750992,False,True
603259.SS,cn_stock,C,v1,2021-10-13,834,0.9523809523809506,4,0.3849206349206349,0.0619346426534106,0.7484773999726886,0.4877478181673662,-0.1435737158245025,-0.2852638114705493,False,19.48856558776471,0.1534391534391534,2021,mid,0.4563492063492063,mid,2021-10-13,2021-09-30,0.8589573961365441,True,True
002812.SZ,cn_stock,C,v1,2021-10-13,1144,2.2780082987551915,0,0.9656084656084656,-0.0162283387365188,2.0069535601518425,0.6665882581060383,0.0011455584788511,-0.1184507467132017,True,18.976636405185666,0.1534391534391534,2021,mid,0.4563492063492063,mid,2021-10-13,2021-09-30,0.9775072770574226,True,True
002008.SZ,cn_stock,C,v1,2021-10-14,1245,1.5841121495327102,0,0.3121693121693121,-0.1430545957152728,0.3108019792736438,0.4307143987523187,0.1432795698924731,0.2760752688172041,False,16.37012291227129,0.1111111111111111,2021,mid,0.421957671957672,mid,2021-10-14,2021-09-30,0.7758666313839641,False,True
600584.SS,cn_stock,C,v2,2021-10-15,1233,0.7459459459459468,1,0.0198412698412698,-0.0193120096560048,-0.0681498169529708,0.3552001824789292,-0.027076923076923,-0.1261538461538461,False,20.05467219969144,0.1626984126984127,2021,mid,0.4126984126984127,mid,2021-10-15,2021-09-30,0.46705477639587195,False,False
300223.SZ,cn_stock,C,v1,2021-10-15,1081,5.143126177024494,0,0.533068783068783,-0.1046328169822146,0.7646030953569645,0.7297994145311909,0.1239887865438527,-0.1398478173808569,False,9.382587485050855,0.1626984126984127,2021,mid,0.4126984126984127,mid,2021-10-15,2021-09-30,0.8954749933844932,True,True
002821.SZ,cn_stock,A,early,2021-10-15,1192,2.140639035031439,4,0.3637566137566138,0.1228577986826799,0.4714108702101791,0.5444838661022454,0.0034128392050336,-0.1548043074535021,True,28.08739022063525,0.1626984126984127,2021,mid,0.4126984126984127,mid,2021-10-15,2021-09-30,0.8216459380788569,True,True
002747.SZ,cn_stock,C,v2,2021-10-15,1198,0.5106082036775105,1,0.5383597883597884,-0.0233012028997052,0.3841907705895342,0.5224096177979347,0.1696505036499327,-0.0672892622649974,False,31.98688328680195,0.1626984126984127,2021,mid,0.4126984126984127,mid,2021-10-15,2021-09-30,0.896533474464144,True,True
300124.SZ,cn_stock,C,v1,2021-10-15,1235,0.9354838709677408,0,0.458994708994709,-0.1051764463600122,1.1004415992412788,0.4253008178441579,0.1259226381285856,0.0386316187470203,True,26.82858537048476,0.1626984126984127,2021,mid,0.4126984126984127,mid,2021-10-15,2021-09-30,0.9269648055041017,True,True
002460.SZ,cn_stock,C,v2,2021-10-18,1246,1.2545596157590704,1,0.7023809523809523,-0.0798069077015762,2.772110123614046,0.6552659493017841,-0.115253928263608,-0.2665003646489424,False,19.12966730029107,0.1666666666666666,2021,mid,0.4537037037037037,mid,2021-10-18,2021-09-30,0.9888859486636676,True,True
000768.SZ,cn_stock,C,v1,2021-10-18,1247,3.854651162790699,0,0.7619047619047619,-0.1218337218337217,0.3306745670009114,0.572726964177553,0.2562378340116793,0.0651212174836313,False,19.795221930782255,0.1666666666666666,2021,mid,0.4537037037037037,mid,2021-10-18,2021-09-30,0.8033871394548823,True,True
002466.SZ,cn_stock,C,v2,2021-10-19,1222,2.2695312500000004,1,0.492063492063492,-0.2043158308656539,6.635177687809267,0.7470566665038765,-0.106100795755968,-0.0652540065153149,False,23.00810464745712,0.1296296296296296,2021,mid,0.4695767195767196,mid,2021-10-19,2021-09-30,0.997618417570786,True,True
601600.SS,cn_stock,C,v1,2021-10-25,1143,2.153846153846146,0,0.8174603174603174,-0.2932288752098488,2.623700623700624,0.7577488115819437,-0.2581155977830563,-0.1583531274742675,False,27.773021181602875,0.0449735449735449,2021,mid,0.4047619047619047,mid,2021-10-25,2021-09-30,0.9568668960042339,True,True
300383.SZ,cn_stock,C,v1,2021-10-26,1150,1.0476190476190466,0,0.0568783068783068,-0.0090429540316502,-0.4394797566603734,0.3072975666206088,0.0623574144486691,0.2068441064638781,True,20.098790693598207,0.0489417989417989,2021,mid,0.4060846560846561,mid,2021-10-26,2021-09-30,0.08494310664196877,False,False
300308.SZ,cn_stock,C,v2,2021-10-26,1224,1.1124423963133638,1,0.0608465608465608,-0.0124905205870544,-0.3796156216731104,0.5072383410097911,0.1486199575371549,0.1629398744183945,True,19.36497479901792,0.0489417989417989,2021,mid,0.4060846560846561,mid,2021-10-26,2021-09-30,0.15347975654935167,False,False
300394.SZ,cn_stock,C,v2,2021-10-26,1241,0.2448173741362284,2,0.3544973544973545,0.0094768272101777,-0.244881653849995,0.6333058688578956,0.3608539094650207,0.4762088477366255,True,17.759607397208207,0.0489417989417989,2021,mid,0.4060846560846561,mid,2021-10-26,2021-09-30,0.3590897062715004,False,False
002821.SZ,cn_stock,C,v1,2021-10-27,1200,6.867647058823582,0,0.3055555555555556,-0.0923174936042711,0.4790813901792148,0.5421450934549055,0.1946364663262061,-0.1137411305387294,True,19.33920791019061,0.0648148148148148,2021,mid,0.4153439153439153,mid,2021-10-27,2021-09-30,0.8216459380788569,True,True
600588.SS,cn_stock,C,v1,2021-10-29,1254,1.836879432624111,0,0.0978835978835978,-0.0647354419154595,-0.2373609530665799,0.3776201531967444,-0.0221238938053096,0.2332490518331227,True,16.291148802708165,0.1243386243386243,2021,mid,0.4973544973544973,mid,2021-10-29,2021-10-29,0.21733438072793926,False,False
600703.SS,cn_stock,C,v2,2021-10-29,1255,0.3221884498480251,2,0.3439153439153439,0.0305433005275661,0.3403751072610632,0.4125843719487711,0.0772385713858037,-0.0856210520013172,False,17.607914507874355,0.1243386243386243,2021,mid,0.4973544973544973,mid,2021-10-29,2021-10-29,0.7664310028803352,False,True
603259.SS,cn_stock,C,v1,2021-10-29,846,3.4796296296296245,0,0.2486772486772486,-0.0886235461813373,0.7141621237260014,0.4572963802095565,0.0124668495137929,-0.1972784489728071,False,16.45576542356995,0.1243386243386243,2021,mid,0.4973544973544973,mid,2021-10-29,2021-10-29,0.8688138256087982,True,True
300502.SZ,cn_stock,C,v1,2021-10-29,1256,17.333333333333414,0,0.25,-0.1355376545522668,-0.3417313432835821,0.4688375056848719,0.2657926102502981,0.3534510781233071,True,23.77059319907986,0.1243386243386243,2021,mid,0.4973544973544973,mid,2021-10-29,2021-10-29,0.12306886619533909,False,False
002281.SZ,cn_stock,C,v1,2021-10-29,1256,3.659574468085085,0,0.119047619047619,-0.0637629097440501,-0.3064316635745208,0.2525235066235264,0.0834532374100718,0.0258992805755395,True,17.152943393243447,0.1243386243386243,2021,mid,0.4973544973544973,mid,2021-10-29,2021-10-29,0.14401675831369468,False,False
300059.SZ,cn_stock,C,v1,2021-10-29,1256,1.7338262476894606,0,0.1574074074074074,-0.0416790711521286,0.6019338145172273,0.3404846831088914,0.0564061598544356,-0.0095415612656991,False,13.309714088310264,0.1243386243386243,2021,mid,0.4973544973544973,mid,2021-10-29,2021-10-29,0.8515318146111548,True,True
300073.SZ,cn_stock,C,v3,2021-10-29,1234,0.4933214603739992,4,0.4576719576719577,0.0134876792981715,0.7287966025562498,0.6500081404223435,0.1696503998241005,-0.0366842951870667,True,32.16660384537533,0.1243386243386243,2021,mid,0.4973544973544973,mid,2021-10-29,2021-10-29,0.8761455878502226,True,True
000725.SZ,cn_stock,C,v1,2021-10-29,1256,2.500000000000005,0,0.1574074074074074,-0.0643554079302471,0.133574824541544,0.2753627392318317,0.0,0.0133126248058577,False,30.517344522662288,0.1243386243386243,2021,mid,0.4973544973544973,mid,2021-10-29,2021-10-29,0.6417910447761194,False,False
601688.SS,cn_stock,C,v1,2021-10-29,1256,1.2727272727272771,0,0.4365079365079365,-0.1224356887007489,-0.1593539703903095,0.4122877109249529,0.002226345083488,0.1825602968460111,False,22.045329567314084,0.1243386243386243,2021,mid,0.4973544973544973,mid,2021-10-29,2021-10-29,0.35925634982979837,False,False
603160.SS,cn_stock,C,v1,2021-11-01,1227,0.0807113543091659,1,0.0661375661375661,-0.0158021937163042,-0.3561225302008903,0.3531907825321567,0.0485455232338496,-0.1529089535323007,True,20.8777801246253,0.1309523809523809,2021,mid,0.4021164021164021,mid,2021-11-01,2021-10-29,0.10054988216810684,False,False
600850.SS,cn_stock,A,early,2021-11-02,1174,0.4283134705669913,4,0.9748677248677248,0.2962661866325997,0.0914274078599062,0.5234973418575536,0.0,-0.0488285624692022,True,34.5161632637891,0.1177248677248677,2021,mid,0.4285714285714285,mid,2021-11-02,2021-10-29,0.6897093479968578,False,False
600460.SS,cn_stock,C,v1,2021-11-02,1173,0.0211267605633798,4,0.6666666666666666,0.0805033614893984,2.691330061658487,0.5450868029737191,-0.0148372686662412,-0.150765794511806,True,11.519013022181186,0.1177248677248677,2021,mid,0.4285714285714285,mid,2021-11-02,2021-10-29,0.9884786593349044,True,True
002460.SZ,cn_stock,C,v1,2021-11-02,1257,1.3513513513513489,2,0.4285714285714285,0.0620671140939597,1.885820499203399,0.5888216654185254,-0.0113745513371418,-0.1844025411590247,True,11.255848686462786,0.1177248677248677,2021,mid,0.4285714285714285,mid,2021-11-02,2021-10-29,0.974076983503535,True,True
300347.SZ,cn_stock,C,v1,2021-11-02,1253,3.343653250773989,0,0.8306878306878307,-0.0976182760855476,0.4758684078178381,0.5778668922561558,-0.1326741307888628,-0.3140830800405269,True,25.3551613555926,0.1177248677248677,2021,mid,0.4285714285714285,mid,2021-11-02,2021-10-29,0.8211573710395391,True,True
600660.SS,cn_stock,C,v1,2021-11-02,1258,0.6757575757575776,3,0.4933862433862434,0.181718363985726,0.646801051709027,0.3750336385104902,-0.1047619047619047,-0.0092915214866433,False,25.96765140076785,0.1177248677248677,2021,mid,0.4285714285714285,mid,2021-11-02,2021-10-29,0.8219429169939775,True,True
600362.SS,cn_stock,C,v1,2021-11-03,1259,3.452631578947372,0,0.4537037037037037,-0.0039313971202517,0.7931422633994285,0.5643236135778631,-0.0276283980462774,-0.1637969312743596,False,15.872286167831296,0.0251322751322751,2021,mid,0.328042328042328,mid,2021-11-03,2021-10-29,0.8902854150301126,True,True
600460.SS,cn_stock,A,early,2021-11-03,1174,1.12169312169312,4,0.6693121693121693,0.0791392495109373,2.6022106308991555,0.53924371465306,0.0313117996044824,-0.1466710613052075,True,10.993866083053016,0.0251322751322751,2021,mid,0.328042328042328,mid,2021-11-03,2021-10-29,0.9884786593349044,True,True
300122.SZ,cn_stock,C,v1,2021-11-03,1259,2.917268876152499,0,0.5661375661375662,-0.1350777865782705,-0.0162366779001823,0.6193431999244506,-0.0783806089109471,-0.2032717940601224,True,17.45259620666756,0.0251322751322751,2021,mid,0.328042328042328,mid,2021-11-03,2021-10-29,0.5158418434145065,False,False
600196.SS,cn_stock,C,v1,2021-11-03,1259,1.329317269076305,0,0.1970899470899471,-0.0411202267600855,-0.026055976035592,0.4781412924156359,0.091179715635864,-0.1369777463205446,True,36.419218106984246,0.0251322751322751,2021,mid,0.328042328042328,mid,2021-11-03,2021-10-29,0.44383346425765907,False,False
000768.SZ,cn_stock,C,v3,2021-11-03,1259,0.765327695560253,2,0.4431216931216931,0.0182380719752484,0.4062766865926559,0.4930457966972176,0.2421237805853191,-0.1679193986886294,True,15.265991296889386,0.0251322751322751,2021,mid,0.328042328042328,mid,2021-11-03,2021-10-29,0.7920921707253208,False,True
300274.SZ,cn_stock,C,v1,2021-11-04,444,2.845336937632755,0,0.0541176470588235,0.0699767231220234,5.027902577441475,0.610322291541632,-0.0028035171396842,-0.2896360889115436,True,22.15038286787382,0.0291005291005291,2021,mid,0.2989417989417989,mid,2021-11-04,2021-10-29,0.9918826918041372,True,True
600519.SS,cn_stock,C,v1,2021-11-04,931,2.7158800279004875,0,0.4232804232804232,-0.0160541710043004,0.0645172256119914,0.4586288117841666,0.0820864893101003,0.0523633383272443,False,19.732785143699147,0.0291005291005291,2021,mid,0.2989417989417989,mid,2021-11-04,2021-10-29,0.48258706467661694,False,False
601238.SS,cn_stock,C,v1,2021-11-04,1250,0.5782312925170082,4,0.7222222222222222,0.1741534208707669,0.3527204502814258,0.5236597644693173,-0.0735726898175396,-0.2654502648616832,False,16.57857816862512,0.0291005291005291,2021,mid,0.2989417989417989,mid,2021-11-04,2021-10-29,0.8727415553809897,True,True
002304.SZ,cn_stock,C,v1,2021-11-04,1260,0.280933852140079,3,0.6865079365079365,0.1386598458587149,0.0064483285253691,0.4655105295987792,-0.0721189371323854,-0.1792924068217419,True,17.750637644087803,0.0291005291005291,2021,mid,0.2989417989417989,mid,2021-11-04,2021-10-29,0.617439120188531,False,False
002415.SZ,cn_stock,C,v1,2021-11-05,1259,6.63809523809521,0,0.0066137566137566,-0.0969292803970223,0.4976983320380224,0.3387373189830586,-0.0661171217585437,-0.119568950712691,True,22.03071797867679,0.0291005291005291,2021,mid,0.3201058201058201,mid,2021-11-05,2021-10-29,0.7774286462424719,False,True
002466.SZ,cn_stock,C,v2,2021-11-08,1236,0.0012878300064388,2,0.4351851851851852,0.093598802983803,4.454819455114946,0.6526813375906961,0.0906812076180203,-0.2329947768423365,True,16.41420732111078,0.0291005291005291,2021,mid,0.335978835978836,mid,2021-11-08,2021-10-29,0.99528672427337,True,True
601012.SS,cn_stock,A,early,2021-11-10,1257,0.9905367922989056,4,0.7579365079365079,0.1410872528970688,0.532463195391423,0.4837052846119762,-0.1135022924476172,-0.2805597455159128,False,21.50033593596623,0.0013227513227513,2021,mid,0.2394179894179894,mid,2021-11-10,2021-10-29,0.8190625818277036,True,True
002821.SZ,cn_stock,A,early,2021-11-11,1211,0.5300838132696559,4,0.4206349206349206,0.0204169138087513,0.4670395219838483,0.5069890609370002,0.1669269556691643,-0.3671230478324813,True,19.0426419432624,0.0026455026455026,2021,mid,0.2341269841269841,mid,2021-11-11,2021-10-29,0.821681068342498,True,True
002821.SZ,cn_stock,C,v3,2021-11-11,1211,0.2940519480519489,4,0.4206349206349206,0.0204169138087513,0.4670395219838483,0.5069890609370002,0.1669269556691643,-0.3671230478324813,True,19.0426419432624,0.0026455026455026,2021,mid,0.2341269841269841,mid,2021-11-11,2021-10-29,0.821681068342498,True,True
300059.SZ,cn_stock,A,early,2021-11-12,1266,0.788079470198678,4,0.0436507936507936,0.0466669539363122,0.719921104536489,0.3293431314589548,0.0420337587484562,-0.2270069987649238,True,16.813875025514857,0.0013227513227513,2021,mid,0.238095238095238,mid,2021-11-12,2021-10-29,0.8515318146111548,True,True
603259.SS,cn_stock,C,v2,2021-11-16,858,0.3404539385847792,1,0.4060846560846561,-0.0611449609232028,0.554725863855476,0.4368951297649946,0.0100901231453665,-0.2962062665779958,False,16.579279271204037,0.0039682539682539,2021,mid,0.2354497354497354,mid,2021-11-16,2021-10-29,0.8688138256087982,True,True
000568.SZ,cn_stock,C,v1,2021-11-16,1268,1.006622516556293,0,0.1838624338624338,-0.0453140018845322,0.2780302368260072,0.5494875008942588,0.191446412363669,0.0355118215679759,True,20.2415505898566,0.0039682539682539,2021,mid,0.2354497354497354,mid,2021-11-16,2021-10-29,0.6959937156323645,False,False
600588.SS,cn_stock,C,v3,2021-11-16,1266,0.6260162601626019,2,0.0595238095238095,0.0046097111247693,-0.2836632252690647,0.2700708619265012,0.0951361272560415,-0.0140715815234017,False,15.225215317103473,0.0039682539682539,2021,mid,0.2354497354497354,mid,2021-11-16,2021-10-29,0.21733438072793926,False,False
002460.SZ,cn_stock,C,v1,2021-11-17,1268,1.5150598613736594,0,0.5264550264550265,-0.0597222685293235,1.6125321073193897,0.5859157717739083,-0.0572393557137412,-0.076103433297579,False,12.06288495804363,0.0079365079365079,2021,mid,0.3412698412698413,mid,2021-11-17,2021-10-29,0.974076983503535,True,True
002008.SZ,cn_stock,C,v1,2021-11-17,1269,3.8472222222222223,0,0.3108465608465608,0.0668922436231129,-0.043452395706814,0.3531133349113919,0.2246889485240302,0.1168577701878506,False,19.020268021469864,0.0079365079365079,2021,mid,0.3412698412698413,mid,2021-11-17,2021-10-29,0.6708562450903378,False,False
