signal_date,entry_date,entry,fwd_21,fwd_63,fwd_126,fwd_252
2015-03-18,2015-03-19,2089.27001953125,0.005327163415189906,0.01530198126822202,-0.047418508585885144,-0.01899703773816408
2015-03-27,2015-03-30,2086.239990234375,0.009879068332670382,-0.013708920253722612,-0.09800884445712987,-0.010684312047913425
2015-05-08,2015-05-11,2105.330078125,-6.18083380259371e-05,-0.0005463022147098595,-0.0029117177476438716,-0.00994627197153064
2015-06-18,2015-06-19,2109.989990234375,0.004369675091255187,-0.07201928048986639,-0.03227502305751362,-0.01267304127419333
2015-07-06,2015-07-07,2081.340087890625,0.008888504145782905,-0.04530256233043595,-0.031052170344071817,0.008835601968711693
2015-07-13,2015-07-14,2108.949951171875,-0.010858438025532657,-0.04338177403571719,-0.0807368128230469,0.020616885879434665
2015-07-29,2015-07-30,2108.6298828125,-0.05679512022070754,-0.008669034478382853,-0.07985749132679743,0.030811578349204005
2015-08-31,2015-09-01,1913.8499755859375,0.005209379434285344,0.09863882207839536,0.04156545698090586,0.13433653570846094
2015-09-18,2015-09-21,1966.969970703125,0.032435700482666086,0.01961396396469084,0.04211049449595361,0.08784579410774307
2015-09-25,2015-09-28,1881.77001953125,0.09784398259928673,0.09285405690131854,0.09681306947700552,0.14781822923221233
2015-10-01,2015-10-02,1951.3599853515625,0.07824802426142474,0.03141401345128081,0.048074194048233876,0.10753524075287779
2015-10-29,2015-10-30,2079.360107421875,0.011190834770546942,-0.0848001640002729,-0.00768986101892688,0.022502016247627266
2015-12-17,2015-12-18,2005.550048828125,-0.06809107490164323,0.022063772492666445,0.04155959785911478,0.1281344141069467
2016-01-11,2016-01-12,1938.6800537109375,-0.056533360131527766,0.07414316142001964,0.11025536551043413,0.17364392541412688
2016-01-29,2016-02-01,1939.3800048828125,0.02427061543924025,0.0732450197486676,0.11934746281031106,0.17505084689434103
2016-02-04,2016-02-05,1880.050048828125,0.05276985099377529,0.0941942177871189,0.1610702164807416,0.21941437677297548
2016-06-29,2016-06-30,2098.860107421875,0.0342947965965994,0.024903887212774034,0.07165789745200923,0.1546314609248347
2016-09-16,2016-09-19,2139.1201171875,0.0002243821956950942,0.055606952698041834,0.09578700171973087,0.1718135331453361
2016-09-21,2016-09-22,2177.179931640625,-0.01654434666045579,0.040419259208258174,0.07661289101743285,0.14929406354465358
2016-09-27,2016-09-28,2171.3701171875,-0.01765248486271309,0.03617522598553702,0.09058333254627993,0.1559798298435382
2016-09-30,2016-10-03,2161.199951171875,-0.022894679616256797,0.044711331267950793,0.09205995069064166,0.17276519312832006
2016-11-10,2016-11-11,2164.449951171875,0.04955994453610346,0.07998804816872251,0.10913625911064884,0.19422492836627736
2017-03-27,2017-03-28,2358.570068359375,0.012804347675319239,0.02578249222649731,0.0586245121084874,0.10448276900759712
2017-04-24,2017-04-25,2388.610107421875,0.006606262406417596,0.03705911446810717,0.07383786600368958,0.1049940273394232
2017-05-08,2017-05-09,2396.919921875,0.015382289934266158,0.03254176298847078,0.0810248015234396,0.1255236415875518
2017-05-19,2017-05-22,2394.02001953125,0.01737248959963522,0.014348291733573548,0.0772049008016189,0.13801886332583657
2017-08-14,2017-08-15,2464.610107421875,0.012582115796832216,0.0487825559534516,0.09495204725725293,0.14353589182334336
2017-08-18,2017-08-21,2428.3701171875,0.032890321158859814,0.06196748156456211,0.11240459557855131,0.17896359400655748
2018-02-14,2018-02-15,2731.199951171875,-0.006693039551729507,-0.004053188546164543,0.040088602882186075,0.017779752292729212
2018-02-21,2018-02-22,2703.9599609375,-0.04278907707337509,0.010847083000012692,0.05838108171067091,0.034079700814957814
2018-03-02,2018-03-05,2720.93994140625,-0.028023404280137165,0.009529859658662154,0.06636680044899168,0.018563441624338095
2018-04-12,2018-04-13,2656.300048828125,0.027794237332844363,0.05459097507813504,0.027131749815375805,0.09384483104867969
2018-04-18,2018-04-19,2693.1298828125,0.0073669257532820165,0.04134969803445898,0.043102294793066154,0.07977338533196265
2018-04-26,2018-04-27,2669.909912109375,0.007472235382181225,0.055773475941872874,0.013356314416551385,0.10334437306824062
2018-05-03,2018-05-04,2663.419921875,0.0320565774296,0.06642969601905446,0.02889149948924641,0.08283715426961491
2018-10-08,2018-10-09,2880.340087890625,-0.023070260207072923,-0.09849538132848179,0.0027704993942552214,0.020063531790857514
2018-11-07,2018-11-08,2806.830078125,-0.06058437600245492,-0.022124637376600198,0.009825972081216605,0.09982076714376276
2018-11-13,2018-11-14,2701.580078125,-0.057610780438820175,0.028938594962872655,0.0513217814516822,0.1550499599120596
