signal_date,entry_date,entry,fwd_21,fwd_63,fwd_126,fwd_252
2008-06-03,2008-06-04,1377.199951171875,-0.08299443131736495,-0.07422304264253343,-0.3836697446610191,-0.31566943407839476
2008-06-18,2008-06-19,1342.8299560546875,-0.061683130973669065,-0.10151690887919895,-0.32648212170705904,-0.31396378497886857
2008-07-03,2008-07-07,1252.31005859375,0.026007893225449275,-0.12223816064920645,-0.25940863778696477,-0.2964761216673405
2008-07-24,2008-07-25,1257.760009765625,0.007219148314613344,-0.2779942291846418,-0.3348731070881258,-0.21910381547366597
2008-08-19,2008-08-20,1274.5400390625,-0.015268318304167638,-0.3259372253623971,-0.3958212655607224,-0.20962075396378443
2008-09-09,2008-09-10,1232.0400390625,-0.2614525875290997,-0.27870040361157855,-0.390652928125909,-0.1525112970817425
2008-09-26,2008-09-29,1106.4200439453125,-0.14995212269300506,-0.21420441751041752,-0.27887243232496595,-0.04140385818608172
2008-10-15,2008-10-16,946.4299926757812,-0.07727989942674296,-0.10176135403982989,-0.12049489017663717,0.1492451233881642
2008-11-06,2008-11-07,930.989990234375,-0.045456994992572164,-0.11152645912305104,-0.02431821489588515,0.17410495012895533
2008-11-21,2008-11-24,851.8099975585938,0.019182713166435716,-0.1161995993853564,0.06459189219303019,0.29800076024349287
2008-12-11,2008-12-12,879.72998046875,-0.042183381464150016,-0.11550133291742681,0.0366475975016749,0.26642266387002844
2009-01-07,2009-01-08,909.72998046875,-0.043793176739964634,-0.058445894992665504,-0.03363632752893386,0.2585932145259018
2009-01-29,2009-01-30,825.8800048828125,-0.1568629668075705,0.0625272610344465,0.1956700424159894,0.31882347915760434
2009-02-17,2009-02-18,788.4199829101562,-0.005555420940303146,0.15183534736244475,0.2552573556762998,0.4037569112782353
2009-03-04,2009-03-05,682.5499877929688,0.2343418285365897,0.38079267281230034,0.457402414168276,0.6683026467466084
2009-06-17,2009-06-18,918.3699951171875,0.03567190777116447,0.16019686607728767,0.20777035357018803,0.21684072400800347
2009-07-07,2009-07-08,879.5599975585938,0.13361228325236696,0.19914499707890898,0.29285099118287783,0.21680158598697874
2009-10-02,2009-10-05,1040.4599609375,0.004757581673519917,0.09232460853870395,0.13646848083076235,0.11561236720163004
2010-05-19,2010-05-20,1071.5899658203125,0.03883013715951478,0.0037701352115659947,0.09985162554045601,0.25383777232124305
2010-06-24,2010-06-25,1076.760009765625,0.03443660213825983,0.06678371552388906,0.1671774658540739,0.17802475915498994
2011-06-08,2011-06-09,1289.0,0.02365398776910399,-0.07998446515588631,-0.021714499793929365,0.028440678184396884
2011-08-04,2011-08-05,1199.3800048828125,-0.028464718862620364,0.05150162523952151,0.12085406675262833,0.16245891610055274
2011-08-19,2011-08-22,1123.8199462890625,0.03820902415760985,0.08171244729035987,0.20807611456157415,0.25747015668453455
2011-09-09,2011-09-12,1162.27001953125,0.02862503460656063,0.07994693170565914,0.20105477015992324,0.23341395244102814
2011-09-28,2011-09-29,1160.4000244140625,0.10745427333924051,0.08843501633758133,0.21377968034284045,0.241528794928086
2011-11-01,2011-11-02,1237.9000244140625,0.005153893494615813,0.08643670562220596,0.10598590240272121,0.1448905257405253
2011-11-17,2011-11-18,1215.6500244140625,0.021099842799267465,0.11681816880978801,0.08306665441595484,0.14426849945348774
2011-12-14,2011-12-15,1215.75,0.0759120206148467,0.15957228048529704,0.10613204137106713,0.1900391026629653
2012-05-14,2012-05-15,1330.6600341796875,-0.0011723945663639768,0.05506291438024502,0.018659879621314657,0.25311494136146573
2012-06-11,2012-06-12,1324.1800537109375,0.007989816811571737,0.08260206350056509,0.07876566820767161,0.22848095763860354
2012-07-11,2012-07-12,1334.760009765625,0.05327548385574499,0.07327163543452131,0.10183107296507865,0.2558512373021762
2012-08-30,2012-08-31,1406.5799560546875,0.02784771941097497,0.0003342097769940544,0.09788284918911816,0.1766696581522582
2012-10-23,2012-10-24,1408.75,-0.006963661823425005,0.07033892871007108,0.13403367970829638,0.250832287738465
2012-11-09,2012-11-12,1380.030029296875,0.03510789630901012,0.10166440133863985,0.20198835828378536,0.28090686715483115
2012-12-04,2012-12-05,1409.280029296875,0.03733110826654573,0.10068972912704943,0.1661131717751907,0.26662550535642726
2013-04-19,2013-04-22,1562.5,0.06826242187500009,0.08513921874999997,0.11647999999999992,0.2029120312499999
2013-06-11,2013-06-12,1612.52001953125,0.041965322014836826,0.047509478594772725,0.11788999409830492,0.19695257235481267
2014-08-01,2014-08-04,1938.989990234375,0.03183615221308522,0.04077383534310752,0.057266948061489575,0.07959302466865514
2014-10-10,2014-10-13,1874.739990234375,0.08798023423821144,0.07909898963853701,0.1236917619435507,0.06878284553782521
2014-12-12,2014-12-15,1989.6300048828125,0.001527941906303898,0.0552213199678091,0.05569374016852158,0.027030165993120248
2015-01-02,2015-01-05,2020.5799560546875,0.010358438748350629,0.027591148721067382,0.030070639696226475,-0.0019152892740478267
2015-01-29,2015-01-30,1994.989990234375,0.05653664410078019,0.05679228937625602,0.054561726218717466,-0.027874819234070092
2015-03-13,2015-03-16,2081.18994140625,0.012223748010746327,0.0015567969890273314,-0.06158011316486467,-0.031357007064533815
2015-04-02,2015-04-06,2080.6201171875,0.004248658213470202,-0.005700275280384637,-0.0621257723926395,-0.017038224781805722
2015-06-29,2015-06-30,2063.110107421875,0.022063667482831395,-0.08677197642411416,0.007391752842051069,0.0037127984986449203
2015-07-24,2015-07-27,2067.639892578125,-0.09674310693297117,0.0036321652491724254,-0.07932226897151307,0.04910915069252719
2015-08-11,2015-08-12,2086.050048828125,-0.0599218604895031,-0.002075730698519185,-0.12318500839315671,0.04781284624038884
2015-08-26,2015-08-27,1987.6600341796875,-0.05327370517470742,0.050919212172811035,-0.027887089722470337,0.09125303208990099
2015-09-11,2015-09-14,1953.030029296875,0.02593913629050215,0.03038353989962772,0.03220637853515629,0.08908720686543381
2015-09-28,2015-09-29,1884.0899658203125,0.10947467242952702,0.10311086260521507,0.09322804515737992,0.152476875615708
2015-10-13,2015-10-14,1994.239990234375,0.02593969668749363,-0.03630456954458805,0.04336990064280588,0.06935477137708745
2015-11-10,2015-11-11,2075.0,-0.03018313488328317,-0.10131082925451806,-0.013681934770331305,0.04456866528614456
2015-12-03,2015-12-04,2091.68994140625,-0.048491858010481836,-0.05375076363614295,0.009771974804500871,0.05403287422956504
2015-12-28,2015-12-29,2078.360107421875,-0.0664562972962528,-0.008959042815057439,-0.0036519599580076,0.08254575991931357
2016-01-13,2016-01-14,1921.8399658203125,-0.013663994001923196,0.08267598628099981,0.12482830447938165,0.18357403999933175
2016-02-03,2016-02-04,1915.449951171875,0.04505993933224173,0.07057346058972813,0.12989117709700992,0.1994152707928678
2016-02-19,2016-02-22,1945.5,0.053610922039642794,0.0549062289176947,0.12252383304420467,0.21582106543947566
2016-03-08,2016-03-09,1989.260009765625,0.029327471287771134,0.06528061026933085,0.09898148124284112,0.1888190108773813
2016-03-23,2016-03-24,2035.93994140625,0.025467400389245443,0.0380070774090111,0.06937335790800336,0.15130114243435533
2016-04-21,2016-04-22,2091.580078125,-0.020816816682214467,0.03989804265428076,0.02379063096175238,0.13509873572331021
2016-05-06,2016-05-09,2058.68994140625,0.029353704297972794,0.05935811348473519,0.012867401594375272,0.16429379367235453
2016-06-10,2016-06-13,2079.06005859375,0.03528992476364601,0.038469297766629884,0.08680363511249056,0.17377566250148258
2016-06-27,2016-06-28,2036.0899658203125,0.06579772751812696,0.060822442966275814,0.11433184235471616,0.19871419356606368
2016-11-01,2016-11-02,2097.93994140625,0.04481062966111882,0.095083742166155,0.14364095544806443,0.22970636419981383
2017-01-30,2017-01-31,2278.8701171875,0.04521969194746411,0.049278720994462066,0.08665697047819143,0.2391272487608005
2017-04-13,2017-04-17,2349.010009765625,0.021992206033438544,0.046883530659576955,0.0869131724686627,0.15214063853570292
2017-06-15,2017-06-16,2433.14990234375,0.011285866543476741,0.027569233634304524,0.08994929051064893,0.13998319516942392
2017-08-09,2017-08-10,2438.2099609375,0.020465893948357294,0.0640510556420466,0.07437427079532521,0.16203283338546814
2018-02-09,2018-02-12,2656.0,0.035195775778896765,0.0279103474444653,0.06247361884059677,0.0365323905485222
2018-10-05,2018-10-08,2884.429931640625,-0.04471593469957791,-0.10382293132452358,0.001310494408413243,0.01212370261434459
2018-10-26,2018-10-29,2641.25,0.03882254200189306,0.023795588322290673,0.10459820900378602,0.15353337227875063
2018-11-14,2018-11-15,2730.199951171875,-0.06740899654016375,0.01996190790956809,0.04913931530634419,0.14351698964642345
2018-12-06,2018-12-07,2633.080078125,-0.01827521980332858,0.06017285335244127,0.09594842734825915,0.1909854117200256
2018-12-21,2018-12-24,2351.10009765625,0.13340985031732777,0.19321594175598888,0.2393262337922344,0.3710092079983336
2019-05-10,2019-05-13,2811.8701171875,0.0241725143304663,0.02518958238911151,0.10000816155006942,0.02071575057608377
2019-05-31,2019-06-03,2744.449951171875,0.08328082590690178,0.0663193036870311,0.1444843361517878,0.12256376438705718
2019-08-02,2019-08-05,2844.739990234375,0.03270599048837308,0.07809849850519934,0.15918857231621364,0.16232415655435894
2019-08-23,2019-08-26,2878.3798828125,0.03699658791074767,0.08056968353440475,0.0826888803617758,0.19637443888146433
2019-10-02,2019-10-03,2910.6298828125,0.0536928553574334,0.11139177013137114,-0.14497892121584244,0.15041075529653725
