module,symbol,signal_date,entry_date,entry_price,stop_price,exit_date,exit_reason,holding_bars,r_net,is_tail,src,r_at_5,r_at_10,r_at_15,peak_r_at_5,peak_r_at_10,peak_r_at_15,slope5_r_at_10
A,^GSPC,2021-06-09,2021-06-10,4228.56005859375,4208.41015625,2021-06-21,structure_stop_C,7,-2.947345118375451,False,ohlcv,-0.24118545084450044,0.6590496037996462,3.4213536239610343,1.3196016187268278,1.3196016187268278,3.4213536239610343,0.9002350546441467
A,^GSPC,2021-06-11,2021-06-14,4248.31005859375,4220.33984375,2021-06-21,structure_stop_C,5,-2.830098615645122,False,ohlcv,-2.9266798177469755,1.1580224499415184,3.7193059022746713,0.2445402650000873,1.1580224499415184,3.7193059022746713,4.084702267688494
A,^GSPC,2021-06-24,2021-06-25,4274.4501953125,4241.43017578125,2021-09-13,exit_a6_1_costbasis,54,5.938379682070253,True,ohlcv,1.377641404805915,2.8800591497227357,1.5963031423290204,1.377641404805915,2.8800591497227357,3.33675415896488,1.5024177449168208
A,^GSPC,2021-07-23,2021-07-26,4409.580078125,4350.06005859375,2021-09-13,exit_a6_1_costbasis,34,1.0218477895272184,False,ohlcv,-0.24059656923468173,0.45261983477854256,0.981517182539357,0.21370501324889046,0.45261983477854256,0.981517182539357,0.6932164040132243
A,^GSPC,2021-08-17,2021-08-18,4440.93994140625,4417.830078125,2021-08-19,structure_stop_C,1,-2.72355310697458,False,ohlcv,1.9597709649474953,3.5370280377781063,3.1644446322550657,1.9597709649474953,3.8014113968180188,4.1545141456612225,1.5772570728306112
A,^GSPC,2021-09-24,2021-09-27,4442.1201171875,4406.75,2021-09-28,exit_a6_1_costbasis,1,-0.7639838482564352,False,ohlcv,-2.405422568265275,-1.4356829288494988,0.8269692702725089,0.02798255059499158,0.02798255059499158,0.8269692702725089,0.9697396394157762
A,^GSPC,2021-12-23,2021-12-27,4733.990234375,4645.52978515625,2022-01-07,exit_a6_1_costbasis,9,-0.4642082277677502,False,ohlcv,0.36389077480998194,-0.6439086588617132,-0.8042027521568498,0.6677540611700806,0.7073197657410014,0.7073197657410014,-1.007799433671695
A,^GSPC,2022-01-12,2022-01-13,4733.56005859375,4638.27001953125,2022-01-14,exit_a6_1_costbasis,1,-1.0526114299476306,False,ohlcv,-2.632280147985693,-4.271698248562673,-2.6877952796253215,-0.7420498683091302,-0.7420498683091302,-0.7420498683091302,-1.6394181005769803
A,^GSPC,2024-01-09,2024-01-10,4759.93994140625,4699.81982421875,2024-04-11,exit_a6_1_costbasis,63,6.790577481604215,True,ohlcv,-0.3448093822588243,1.8065477640790735,1.4256452739470136,0.3973734223478388,1.8065477640790735,2.794243295485925,2.1513571463378978
A,^GSPC,2024-01-11,2024-01-12,4791.18017578125,4739.580078125,2024-01-18,structure_stop_C,3,-0.6951781087653878,False,ohlcv,0.9424378057666285,1.933911825657428,3.2447552447552446,0.9424378057666285,1.995732278546893,3.2447552447552446,0.9914740198907993
A,^GSPC,2024-03-21,2024-03-22,5242.47998046875,5171.5498046875,2024-04-05,structure_stop_C,9,-1.2515444119368069,False,ohlcv,0.1673493270918666,-0.53771383333907,-1.678690668777751,0.1673493270918666,0.1673493270918666,0.1673493270918666,-0.7050631604309365
A,^GSPC,2024-04-08,2024-04-09,5217.02978515625,5157.2099609375,2024-04-11,exit_a6_1_costbasis,2,-0.8240849964492956,False,ohlcv,-2.594624156198219,-3.4508574740227407,-1.6860608435160924,-0.11901788410836578,-0.11901788410836578,-0.11901788410836578,-0.8562333178245218
A,^GSPC,2024-04-29,2024-04-30,5103.77978515625,5073.14013671875,2024-05-01,structure_stop_C,1,-2.606223760956181,False,ohlcv,2.511792828685259,3.8394741035856574,6.669466135458167,2.511792828685259,3.880605577689243,6.67011952191235,1.3276812749003983
A,^GSPC,2024-06-05,2024-06-06,5357.7998046875,5257.6298828125,2024-07-25,exit_a6_1_costbasis,33,0.6543140854407499,False,ohlcv,0.6312272115740831,1.151744106693704,1.2485815118841033,0.6312272115740831,1.2901076296137424,1.2901076296137424,0.520516895119621
A,^GSPC,2024-07-03,2024-07-05,5537.91015625,5458.43017578125,2024-07-25,structure_stop_C,14,-1.4437330056826898,False,ohlcv,0.586687144831823,0.08404238980187376,-1.7449669789586852,1.2078513285209644,1.626699431730917,1.626699431730917,-0.5026447550299493
A,^GSPC,2024-09-13,2024-09-16,5615.2099609375,5535.5,2024-11-04,exit_a6_1_costbasis,35,1.3088041973463376,False,ohlcv,1.095720568957279,1.5425921615231002,1.7044276735724,1.234854146502824,1.6329220930375017,1.8475736005782684,0.44687159256582093
A,^GSPC,2024-09-17,2024-09-18,5641.68017578125,5604.52978515625,2024-11-04,exit_a6_1_costbasis,33,2.0949455733137192,False,ohlcv,2.45623258503759,1.8053598654119132,2.9461253351558803,2.45623258503759,3.2516429209820723,3.2516429209820723,-0.6508727196256768
A,^GSPC,2024-10-08,2024-10-09,5751.7998046875,5686.85009765625,2024-11-04,exit_a6_1_costbasis,18,-0.4988737229075937,False,ohlcv,0.9770630821624303,1.530420923641339,1.2489681769999323,1.6635993895517114,1.7378079493598562,1.7378079493598562,0.5533578414789088
A,^GSPC,2024-10-10,2024-10-11,5775.08984375,5745.02001953125,2024-11-01,structure_stop_C,15,-1.9170287904129484,False,ohlcv,2.207541042170729,1.1563093710926717,-2.315931344689281,2.8187811571375216,2.9790688988844325,2.9790688988844325,-1.0512316710780572
A,^GSPC,2024-11-05,2024-11-06,5864.89013671875,5696.509765625,2024-12-19,exit_a6_1_costbasis,30,0.2491676067079828,False,ohlcv,0.7073276824525944,0.30935817168972546,0.9308670902410662,0.8104267739232056,0.8104267739232056,0.9308670902410662,-0.3979695107628689
A,^GSPC,2024-11-18,2024-11-19,5870.0498046875,5853.009765625,2024-12-19,exit_a6_1_costbasis,21,2.159038856094928,False,ohlcv,6.8849790818958105,10.553384148088716,9.67488108201043,6.8849790818958105,10.553384148088716,12.923691902114735,3.668405066192905
A,^GSPC,2024-11-21,2024-11-22,5944.35986328125,5855.2900390625,2024-12-19,exit_a6_1_costbasis,18,-0.42207630403201796,False,ohlcv,0.9882136885672779,1.6381547570101143,1.1982731683249732,0.9882136885672779,1.6381547570101143,1.6381547570101143,0.6499410684428364
A,^GSPC,2024-12-24,2024-12-26,6024.97021484375,5902.56982421875,2024-12-30,exit_a6_1_costbasis,2,-0.9013473128660089,False,ohlcv,-1.2779404490258341,-1.6170714388294052,-0.23129059024398027,0.10310121431648822,0.10310121431648822,0.10310121431648822,-0.33913098980357115
A,^GSPC,2024-12-26,2024-12-27,6006.169921875,5981.43994140625,2024-12-30,structure_stop_C,1,-3.700211977017397,False,ohlcv,-2.5758090311370863,-6.872213556577882,1.7416233932908167,-1.4286334827334295,-1.2450490650976367,1.7416233932908167,-4.2964045254407965
A,^GSPC,2025-08-05,2025-08-06,6309.2998046875,6271.7099609375,2025-10-13,exit_a6_1_costbasis,47,8.16498953029201,True,ohlcv,3.6302348539956353,2.7153694274134885,4.1670866673594515,3.6302348539956353,4.236256884547439,4.236256884547439,-0.914865426582147
A,^GSPC,2025-08-07,2025-08-08,6355.22021484375,6301.10986328125,2025-10-13,exit_a6_1_costbasis,45,4.822632686025748,True,ohlcv,2.0942355934956414,0.2762818314714216,2.7100110090418523,2.0942355934956414,2.0942355934956414,2.7100110090418523,-1.8179537620242199
A,^GSPC,2025-08-11,2025-08-12,6395.169921875,6355.22021484375,2025-10-13,exit_a6_1_costbasis,43,5.531071684368789,True,ohlcv,1.3511984061992006,1.1051370742021829,0.5098940318026816,1.836562083674542,1.836562083674542,2.6706063532028796,-0.24606133199701774
A,^GSPC,2025-08-13,2025-08-14,6453.4599609375,6385.759765625,2025-08-22,structure_stop_C,6,-1.1126050198341113,False,ohlcv,-0.8519942300757303,0.41270104579877387,0.7181680490443563,0.22274792643346555,0.41270104579877387,0.7181680490443563,1.2646952758745043
A,^GSPC,2025-08-27,2025-08-28,6483.83984375,6429.2099609375,2025-09-03,structure_stop_C,3,-0.8146431418816211,False,ohlcv,0.333887488604065,1.8969539336086234,2.7113387318782287,0.333887488604065,1.8969539336086234,2.7113387318782287,1.5630664450045584
A,^GSPC,2025-10-15,2025-10-16,6689.02001953125,6555.06982421875,2025-10-17,exit_a6_1_costbasis,1,-0.6154453140378372,False,ohlcv,0.07749061349469617,1.5048117231072067,0.800820180075092,0.34587540553348156,1.5070535486457917,1.5070535486457917,1.4273211096125105
A,^GSPC,2025-11-10,2025-11-11,6815.64013671875,6631.43994140625,2025-11-18,exit_a6_1_costbasis,5,-0.9840697244739446,False,ohlcv,-0.7775777882632369,-0.5999994698363385,0.07453835999172945,0.19152957517985802,0.19152957517985802,0.19152957517985802,0.1775783184268984
A,^GSPC,2025-11-11,2025-11-12,6867.77001953125,6770.56005859375,2025-11-14,structure_stop_C,2,-2.083095712405695,False,ohlcv,-2.5763840752237726,-1.0481450227539857,-0.18567855097796931,-0.1733371507790603,-0.1733371507790603,-0.1733371507790603,1.5282390524697869
A,^GSPC,2025-12-24,2025-12-26,6936.02001953125,6868.81005859375,2026-01-02,structure_stop_C,4,-0.9648298461270214,False,ohlcv,-1.1538439184574925,0.4502273949115848,0.05936242244598463,-0.09046394373973816,0.4502273949115848,0.6137483108844427,1.6040713133690772
A,^GSPC,2026-01-26,2026-01-27,6965.9599609375,6895.5,2026-02-05,structure_stop_C,7,-1.9235858546659044,False,ohlcv,0.1487366772463306,-0.016181341907943063,-1.741978628154842,0.1793946029854056,0.1793946029854056,0.1793946029854056,-0.16491801915427368
A,^GSPC,2026-01-28,2026-01-29,6977.740234375,6958.830078125,2026-02-02,structure_stop_C,2,-3.6000674447428334,False,ohlcv,-5.024814087998347,-1.918017971493493,-6.126342697789713,-0.06876161950010329,-0.06876161950010329,-0.06876161950010329,3.1067961165048543
A,^GSPC,2026-02-09,2026-02-10,6974.490234375,6816.740234375,2026-02-13,exit_a6_1_costbasis,3,-0.9330884632527728,False,ohlcv,-0.8321395849841522,-0.5351531547147385,-1.0006995344690968,-0.20716434726624405,-0.20716434726624405,-0.1797803585578447,0.2969864302694136
A,^GSPC,2026-07-13,2026-07-14,7536.7001953125,7506.41015625,2026-07-20,structure_stop_C,4,-1.817650997839895,False,ohlcv,-3.0841957636135025,-4.077908888673953,2.106296547054841,1.1785956088596576,1.1785956088596576,2.106296547054841,-0.9937131250604507
A,^HSI,2025-05-29,2025-05-30,23339.640625,23167.560546875,2025-06-03,structure_stop_C,2,-0.4758287951875552,False,ohlcv,3.2968957493899325,4.043119005731797,-0.592168435389592,3.2968957493899325,5.969888201577663,5.969888201577663,0.7462232563418648
A,^HSI,2025-06-06,2025-06-09,23977.5390625,23732.310546875,2025-06-19,structure_stop_C,8,-1.5556798904083404,False,ohlcv,-0.34652787180324474,-1.8230285846269025,1.2503086247680337,1.5879082807011955,1.5879082807011955,2.0272147311579602,-1.4765007128236578
A,^HSI,2025-06-25,2025-06-26,24345.2890625,23832.73046875,2025-07-10,exit_a6_1_costbasis,9,-0.9832899744693837,False,ohlcv,-0.5372061121060855,-0.6183096444766223,0.29979042030255687,-0.03880272834660672,-0.03880272834660672,0.4776626147925161,-0.0811035323705369
A,^HSI,2025-07-16,2025-07-17,24547.080078125,24141.880859375,2025-09-05,exit_a6_1_costbasis,36,1.3934209397383583,False,ohlcv,2.445686438962316,1.554419604554087,0.8972149116464702,2.445686438962316,2.764318284794324,2.764318284794324,-0.891266834408229
A,^HSI,2025-08-05,2025-08-06,24864.150390625,24372.509765625,2025-09-05,exit_a6_1_costbasis,22,0.5028585531542946,False,ohlcv,0.2146472270777054,0.5262990624503416,1.3440092165898618,0.4423565866836167,1.5245272525027809,1.9643611949785476,0.31165183537263624
A,^HSI,2025-08-06,2025-08-07,24982.5,24686.849609375,2025-09-05,exit_a6_1_costbasis,21,0.43550672841260524,False,ohlcv,2.1348523184451653,0.6204607162439801,0.7416183863700925,2.1348523184451653,2.1348523184451653,2.8662575228078984,-1.5143916022011852
A,^HSI,2025-08-08,2025-08-11,24946.55078125,24812.119140625,2025-09-05,exit_a6_1_costbasis,19,1.2254771389966372,False,ohlcv,2.406572810879135,2.920367868195092,0.9749814758314083,4.962515800026152,4.962515800026152,6.571067427973674,0.513795057315957
A,^HSI,2025-09-08,2025-09-09,25711.0703125,25090.650390625,2025-10-14,exit_a6_1_costbasis,23,0.3746326423320874,False,ohlcv,1.1854716595048087,1.0203900458044104,1.4696667768490972,1.1854716595048087,1.9298547165950481,1.9298547165950481,-0.16508161370039823
A,^HSI,2025-09-25,2025-09-26,26272.30078125,26057.259765625,2025-10-14,structure_stop_C,10,-1.5316247627178692,False,ohlcv,4.039318443974169,-1.7802199798366953,-1.922752745206674,4.7191851118518455,4.7191851118518455,4.7191851118518455,-5.819538423810864
A,^HSI,2025-10-02,2025-10-03,27221.4609375,26558.279296875,2025-10-13,structure_stop_C,5,-2.4347513554744675,False,ohlcv,-1.404050667208562,-2.9771049244733456,-1.600331616349923,-0.12144638918094296,-0.12144638918094296,-0.12144638918094296,-1.5730542572647837
A,^HSI,2025-11-06,2025-11-07,26350.740234375,25496.130859375,2025-11-20,exit_a6_1_costbasis,9,-0.4415019174513217,False,ohlcv,0.8451686625834172,-0.6028133284578115,-0.4736790383033184,0.8451686625834172,0.8451686625834172,0.8451686625834172,-1.4479819910412286
A,^HSI,2025-11-07,2025-11-10,26319.400390625,26061.580078125,2025-11-19,structure_stop_C,7,-1.5184580239992778,False,ohlcv,0.9815384382291445,-4.264135935274688,-1.7861655707402806,2.9230780885427716,2.9230780885427716,2.9230780885427716,-5.245674373503833
A,^HSI,2025-11-11,2025-11-12,26754.9296875,26302.9296875,2025-11-19,structure_stop_C,5,-1.8306507708794262,False,ohlcv,-1.8250008642146018,-1.903493155420354,-1.4599090846238938,0.7037601977323009,0.7037601977323009,0.7037601977323009,-0.07849229120575221
A,^HSI,2026-01-22,2026-01-23,26861.359375,26397.0390625,2026-02-16,exit_a6_1_costbasis,16,-0.8335226894149715,False,ohlcv,2.38354954318308,0.0514318644524086,0.36866723873942087,2.38354954318308,2.38354954318308,2.38354954318308,-2.3321176787306714
A,^IXIC,2019-07-24,2019-07-25,8294.6796875,8193.8896484375,2019-08-01,structure_stop_C,5,-1.1153315311649177,False,ohlcv,-1.183249522812933,-4.284645718881105,-5.16657946496914,0.35251770678913663,0.35251770678913663,0.35251770678913663,-3.101396196068172
