symbol,group,module,variant,signal_date,signal_pos,reward_risk,trend_stage,rv_pct,mom_20,mom_121,ivol_60,fwd_20,fwd_60,vol_up,adx14,mkt_rv_pct_stock,year,regime,mkt_rv_pct_sector,regime_sector
300383.SZ,cn_stock,C,v1,2020-11-03,913,7.573529411764712,0,0.544973544973545,-0.13318129988597494,0.2183002986695628,0.34138956900526507,0.016837674296237948,-0.081557484872402,True,32.819567133761545,0.3783068783068783,2020,mid,0.5608465608465608,mid
300383.SZ,cn_stock,C,v1,2020-11-24,928,2.8039215686274614,0,0.6349206349206349,-0.16670341786108056,0.31087780694079914,0.33446449661927635,-0.13601481873511512,0.02434506483196608,False,34.66478016717907,0.2857142857142857,2020,mid,0.421957671957672,mid
300383.SZ,cn_stock,C,v2,2020-12-11,941,0.24719101123595363,1,0.0026455026455026454,-0.018892009190707215,0.027652220154214202,0.3308323756431116,-0.08378870673952643,-0.05672651574290921,True,30.298071978278596,0.03439153439153439,2020,low,0.06878306878306878,low
300383.SZ,cn_stock,C,v1,2021-02-01,976,2.288135593220329,0,0.5687830687830688,-0.03209804493726298,-0.19786982248520713,0.4600310056923953,0.11817907747965029,-0.15375339161893276,True,16.629825420750638,0.548941798941799,2021,mid,0.43915343915343913,mid
300383.SZ,cn_stock,C,v1,2021-03-23,1007,4.175000000000019,0,0.5145502645502645,-0.08813559322033904,-0.3489202516578813,0.5034938700156772,-0.0554761223906205,-0.1335430368887618,False,17.184237111238136,0.7552910052910053,2021,mid,0.5277777777777778,mid
300383.SZ,cn_stock,C,v1,2021-04-14,1022,2.8571428571428843,0,0.01455026455026455,-0.07956104252400564,-0.23474773063120113,0.48020071676547343,-0.1573770491803278,-0.1356184798807749,False,20.363967512872918,0.4537037037037037,2021,low,0.08994708994708994,low
300383.SZ,cn_stock,C,v1,2021-07-09,1080,2.4230769230769162,0,0.09126984126984126,-0.0919023136246786,-0.40963150711639695,0.38090666547468516,0.10191082802547768,-0.0721868365180468,False,18.651763019668316,0.421957671957672,2021,mid,0.22486772486772486,mid
300383.SZ,cn_stock,C,v1,2021-07-27,1092,0.9873417721518968,2,0.455026455026455,0.04815864022662897,-0.4877393950241632,0.3565774289694835,-0.008108108108108136,-0.14324324324324333,True,18.26206335166412,0.48677248677248675,2021,mid,0.4060846560846561,mid
300383.SZ,cn_stock,C,v1,2021-09-01,1118,6.000000000000014,0,0.16005291005291006,-0.11314791403286983,-0.3756697757491566,0.38623491159448536,-0.07982893799002133,0.021382751247327247,False,19.25172254610512,0.15608465608465608,2021,low,0.1626984126984127,low
300383.SZ,cn_stock,C,v1,2021-09-23,1132,4.807692307692312,0,0.042328042328042326,-0.09196185286103542,-0.3933846473892241,0.36000800239575054,-0.048762190547636974,0.07201800450112517,False,22.688440614619356,0.10317460317460317,2021,low,0.12962962962962962,low
300383.SZ,cn_stock,C,v1,2021-10-26,1150,1.0476190476190466,0,0.056878306878306875,-0.00904295403165023,-0.4394797566603734,0.30729756662060886,0.06235741444866916,0.20684410646387819,True,20.098790693598207,0.04894179894179894,2021,mid,0.4060846560846561,mid
300383.SZ,cn_stock,C,v1,2022-03-09,1240,1.8155339805825215,0,0.8849206349206349,0.0354558610709117,-0.30612244897959184,0.4210749454855319,-0.12997903563941304,-0.3242487770789658,False,15.20853753735632,0.5145502645502645,2022,mid,0.4351851851851852,mid
300383.SZ,cn_stock,C,v1,2022-03-30,1255,8.33333333333337,0,0.3915343915343915,-0.12094594594594599,-0.16578434104207296,0.4338347500531677,-0.27132974634896234,-0.212913143735588,False,25.477836251348357,0.8161375661375662,2022,high,0.8333333333333334,high
300383.SZ,cn_stock,C,v1,2022-07-18,1327,7.434782608695699,0,0.164021164021164,-0.08481262327416184,-0.2765342960288809,0.26199233646274506,0.046336206896551824,-0.09159482758620685,False,17.626670491349643,0.43386243386243384,2022,mid,0.5912698412698413,mid
300383.SZ,cn_stock,C,v1,2022-08-04,1340,1.3235294117647043,0,0.2830687830687831,-0.0444674250258531,-0.3669064748201438,0.23755220457120654,-0.012987012987013102,-0.06926406926406936,True,17.49276297525952,0.14682539682539683,2022,mid,0.5158730158730159,mid
300383.SZ,cn_stock,C,v1,2022-11-29,1417,0.3333333333333333,3,0.14417989417989419,0.005793742757821407,-0.4115197779319917,0.23111711078416547,-0.07027649769585242,0.20391705069124422,False,15.465520575538966,0.39814814814814814,2022,mid,0.2156084656084656,mid
300383.SZ,cn_stock,C,v1,2022-12-23,1435,6.312499999999993,0,0.21825396825396826,-0.06481481481481488,-0.38798586572438165,0.2406940984665492,0.13242574257425743,0.5173267326732673,False,20.43979516558012,0.04894179894179894,2022,low,0.07142857142857142,low
300383.SZ,cn_stock,C,v1,2023-04-28,1518,1.9259259259259232,0,0.9867724867724867,-0.017813765182186136,0.07944732297063894,0.6386640424551308,-0.039571310799670245,-0.17559769167353678,True,29.546070324275618,0.32275132275132273,2023,mid,0.2619047619047619,mid
300383.SZ,cn_stock,C,v1,2023-07-06,1562,11.611111111111128,0,0.582010582010582,-0.08931698774080554,0.12897016361886426,0.5015882223929985,-0.02019230769230773,-0.07500000000000007,False,28.517782832811044,0.25396825396825395,2023,low,0.082010582010582,low
300383.SZ,cn_stock,C,v1,2023-07-28,1578,1.8064516129032244,0,0.23412698412698413,-0.05392620624408706,0.1556291390728477,0.29147202131102146,-0.08900000000000008,0.008999999999999897,False,35.4035224837174,0.25793650793650796,2023,low,0.10978835978835978,low
300383.SZ,cn_stock,C,v1,2023-08-21,1594,9.749999999999984,0,0.31084656084656087,-0.044955044955044876,0.02795031055900621,0.2730797674657968,-0.009414225941422605,0.08891213389121333,False,28.806275578833763,0.32275132275132273,2023,mid,0.30158730158730157,mid
300383.SZ,cn_stock,C,v3,2023-09-12,1610,0.30927835051546504,2,0.5912698412698413,0.001996007984031989,0.11218985976267537,0.24703514873031443,-0.02689243027888444,0.02490039840637448,False,27.67605192386689,0.48412698412698413,2023,mid,0.5026455026455027,mid
300383.SZ,cn_stock,C,v1,2023-10-24,1634,5.263157894736856,0,0.32407407407407407,-0.036958817317846004,0.23285899094437235,0.22629940187912895,0.14144736842105265,-0.07456140350877194,True,22.496161671578278,0.16005291005291006,2023,mid,0.48544973544973546,mid
300383.SZ,cn_stock,C,v1,2024-01-11,1690,1.9142857142857064,0,0.4113756613756614,-0.1282798833819241,0.31858407079646023,0.28833763204467844,-0.03678929765886285,-0.06131549609810483,False,31.47349709208654,0.5317460317460317,2024,mid,0.5714285714285714,mid
300383.SZ,cn_stock,C,v1,2024-02-06,1708,0.44117647058823495,0,0.958994708994709,-0.10911136107986508,0.01710376282782211,0.2875070901189119,0.2285353535353536,0.11742424242424243,True,48.4009573371512,0.966931216931217,2024,high,0.996031746031746,high
300383.SZ,cn_stock,C,v1,2024-03-28,1739,2.232558139534874,0,0.8002645502645502,0.008676789587852562,-0.15148609779482258,0.3474100384299153,-0.007526881720430145,-0.1000000000000002,True,27.908155288838408,0.5476190476190477,2024,mid,0.7407407407407407,mid
300383.SZ,cn_stock,C,v1,2024-06-11,1786,3.1538461538461577,0,0.03571428571428571,-0.07150837988826808,-0.15572232645403383,0.1992242308857113,-0.014440433212996484,-0.05655836341756926,True,26.549608569819746,0.03571428571428571,2024,mid,0.5740740740740741,mid
300383.SZ,cn_stock,C,v3,2024-06-26,1797,0.6078431372548997,2,0.5357142857142857,0.007058823529411784,-0.2942135289323553,0.20439856348784577,-0.0981308411214954,-0.06542056074766356,True,22.027039818082475,0.051587301587301584,2024,mid,0.6917989417989417,mid
300383.SZ,cn_stock,C,v1,2024-07-26,1819,4.266666666666685,0,0.167989417989418,-0.07168458781362008,-0.16815034619188918,0.17022839275459534,0.0038610038610038533,0.37451737451737466,False,36.81738367803838,0.6071428571428571,2024,mid,0.6904761904761905,mid
300383.SZ,cn_stock,C,v1,2024-08-28,1842,2.5333333333333417,0,0.05291005291005291,-0.06837606837606836,-0.2195608782435129,0.18154857659336623,0.1808650065530799,0.4862385321100917,False,27.95643969615863,0.01984126984126984,2024,mid,0.25925925925925924,mid
300383.SZ,cn_stock,C,v1,2024-11-04,1883,2.857142857142866,1,0.9642857142857143,-0.0019157088122604415,-0.06921487603305787,0.2719033299145542,0.10364683301343569,0.5124760076775432,False,40.93426627871422,0.9748677248677249,2024,high,0.9748677248677249,high
300383.SZ,cn_stock,C,v1,2025-04-09,1987,4.177777777777777,0,0.8584656084656085,-0.31435406698564583,0.9939879759519037,0.732505344285921,0.02442428471737612,-0.004187020237264472,False,27.44556686318185,0.921957671957672,2025,high,0.9246031746031746,high
300383.SZ,cn_stock,C,v2,2025-05-06,2003,0.12109375000000017,1,0.9113756613756614,-0.08155812538040175,0.8647727272727272,0.6358439604920896,-0.14314115308151099,-0.03644797879390327,True,35.45164991121387,0.9246031746031746,2025,high,0.9470899470899471,high
300383.SZ,cn_stock,C,v1,2025-06-23,2036,4.666666666666663,0,0.46164021164021163,-0.04407294832826747,0.6560587515299876,0.366614369309908,0.21701112877583473,0.19077901430842603,False,24.233967717167097,0.01455026455026455,2025,mid,0.20105820105820105,mid
300383.SZ,cn_stock,C,v1,2025-09-10,2093,10.870967741935527,0,0.7195767195767195,-0.04915824915824918,0.9314888010540185,0.33784795260092054,-0.01770538243626063,-0.06090651558073645,False,23.948811926888133,0.8359788359788359,2025,mid,0.6917989417989417,mid
300383.SZ,cn_stock,C,v3,2025-10-09,2108,0.5804195804195806,2,0.7341269841269841,0.02764666217127454,0.9505703422053233,0.36961138984536457,-0.13123359580052496,-0.15091863517060367,False,20.019164096966485,0.7936507936507936,2025,mid,0.5582010582010583,mid
300383.SZ,cn_stock,C,v1,2025-10-27,2120,4.741379310344827,0,0.7261904761904762,-0.08011049723756902,0.45615763546798016,0.306076516110313,-0.028528528528528607,0.058558558558558405,False,22.05266071048932,0.8373015873015873,2025,mid,0.5462962962962963,mid
300383.SZ,cn_stock,C,v1,2025-11-13,2133,1.3250000000000017,0,0.07804232804232804,-0.049026676279740444,0.31040892193308545,0.30263596649199215,0.005307050796057533,0.26080363912054594,False,23.17465145305349,0.6097883597883598,2025,mid,0.4060846560846561,mid
300383.SZ,cn_stock,C,v2,2025-12-02,2146,0.10344827586206981,1,0.09259259259259259,-0.017228464419475675,0.23662737987307358,0.2988990531331587,-0.05335365853658536,0.13262195121951215,True,23.722255353937914,0.5238095238095238,2025,mid,0.6957671957671958,mid
300383.SZ,cn_stock,C,v1,2025-12-17,2157,1.2040816326530603,0,0.3306878306878307,-0.03076923076923077,0.20564149226569617,0.2889127720563883,0.16746031746031753,0.20873015873015888,True,20.073693684275064,0.5965608465608465,2025,mid,0.7473544973544973,mid
300383.SZ,cn_stock,C,v2,2026-01-05,2168,0.7590361445783141,2,0.25,0.01809598741148699,-0.0962910128388017,0.22594154663057123,0.17542503863987657,0.37403400309119017,False,22.065271437990003,0.33465608465608465,2026,mid,0.41005291005291006,mid
300383.SZ,cn_stock,C,v1,2026-04-29,2243,2.091836734693881,0,0.7328042328042328,-0.05672514619883051,0.16259087904824843,0.7664965159612863,-0.1636701797892126,-0.21636701797892122,False,13.74491704250498,0.6309523809523809,2026,mid,0.7195767195767195,mid
300383.SZ,cn_stock,C,v1,2026-05-28,2261,8.295454545454556,0,0.7394179894179894,-0.0998759305210919,0.15104517869184098,0.6862414379192977,-0.16540317022742934,-0.1488628532046864,False,12.119558462479498,0.3082010582010582,2026,mid,0.6388888888888888,mid
300383.SZ,cn_stock,C,v1,2026-06-12,2272,35.41176470588236,0,0.6494708994708994,-0.2726183343319353,0.27014925373134324,0.6525619412695566,0.09308072487644137,,False,26.174632913534275,0.44312169312169314,2026,mid,0.6746031746031746,mid
300383.SZ,cn_stock,C,v1,2026-06-30,2283,2.0400000000000014,0,0.7156084656084656,-0.07783543365455903,0.04594180704441042,0.49667222808845707,0.016077170418006492,,True,20.843284488321657,0.8690476190476191,2026,mid,0.7843915343915344,mid
300394.SZ,cn_stock,A,early,2019-09-03,724,0.2625607779578605,4,0.48652482269503544,0.1599505562422745,1.538703587161737,0.58616204732116,0.04880647911338443,-0.032182438192668306,False,20.262953668209708,0.34958217270194986,2019,mid,0.2479108635097493,mid
300394.SZ,cn_stock,A,early,2020-01-09,809,0.6095505617977545,4,0.1455026455026455,0.1545701736038485,0.8053892215568861,0.4667640311031248,0.09221014492753632,0.2641304347826088,True,22.566580553622195,0.3531746031746032,2020,mid,0.2698412698412698,mid
300394.SZ,cn_stock,A,early,2020-02-17,830,,4,0.6851851851851852,0.1720014069644742,0.8461538461538458,0.567363422034857,0.07533013205282124,0.19237695078031214,True,20.566821394123703,0.9828042328042328,2020,high,1.0,high
300394.SZ,cn_stock,A,early,2020-06-15,911,1.2731829573934814,4,0.006613756613756613,0.04131326949384406,1.4862327909887356,0.6145409648150475,0.47070415133998944,0.2697057277982131,True,17.245559373190982,0.421957671957672,2020,low,0.1865079365079365,low
300394.SZ,cn_stock,A,early,2022-01-18,1300,0.36470588235294105,4,0.578042328042328,0.22236300285080768,0.11154708520179368,0.650948549699896,-0.04621231752612942,-0.4812991275805476,True,21.2306227024223,0.1865079365079365,2022,mid,0.3439153439153439,mid
300394.SZ,cn_stock,A,early,2024-02-02,1797,0.1342541436464087,4,0.7367724867724867,0.1855239541626399,2.7542743042555844,0.6502886506608727,0.422278510495822,0.38207121437097835,True,20.905594726149214,0.8068783068783069,2024,high,0.9735449735449735,high
300394.SZ,cn_stock,A,early,2026-01-27,2275,0.8510396749521976,1,0.22883597883597884,-0.015283411473423603,2.5468376742352206,0.7171847046353118,0.5994463131005798,0.46541797342570357,True,12.10522536517468,0.23015873015873015,2026,mid,0.3373015873015873,mid
300394.SZ,cn_stock,C,v1,2016-11-30,62,4.6095238095237905,0,,-0.02250048914106817,,0.3915939034327767,-0.1933546837469976,-0.19655724579663736,False,17.532174537745313,,2016,na,,na
300394.SZ,cn_stock,C,v1,2017-02-06,97,1.8396226415094334,0,,-0.08039457459926014,,0.3761411023886942,0.08635022794314828,-0.19281308661839647,True,36.73773853484282,,2017,na,,na
300394.SZ,cn_stock,C,v2,2017-02-23,110,0.14322916666666713,1,,-0.09253945480631287,,0.3733209238193835,0.025823451910408357,-0.330171277997365,False,32.431876756820124,,2017,na,,na
300394.SZ,cn_stock,C,v1,2017-04-05,137,4.211678832116788,0,,-0.12416687237719082,,0.329941885070657,-0.15163472378804965,-0.19842164599774526,False,23.29245147921809,,2017,na,,na
300394.SZ,cn_stock,C,v1,2017-05-24,171,1.9894179894179882,0,,-0.07147862648913816,,0.5250146463514702,0.03132075471698115,-0.04981132075471706,False,34.955867694647914,,2017,na,,na
300394.SZ,cn_stock,C,v2,2017-06-13,183,0.11212814645308913,1,,-0.01058780576852858,,0.5540499356547751,-0.02915129151291518,-0.01623616236162362,True,32.29404329470975,,2017,na,,na
300394.SZ,cn_stock,C,v1,2017-10-25,274,3.2078431372548963,1,0.9333333333333333,-0.03942100400369564,-0.44333034914950764,0.6030107328412556,-0.0705354280218019,-0.37191407502404616,False,36.49642919445134,0.11787072243346007,2017,mid,0.3155893536121673,mid
300394.SZ,cn_stock,C,v2,2017-11-10,286,1.2216404886561951,3,0.8239700374531835,0.03089171974522298,-0.4039650782102583,0.6537580180845,-0.26845844918134076,-0.6836577077540933,True,19.614969381778714,0.15272727272727274,2017,mid,0.5127272727272727,mid
300394.SZ,cn_stock,C,v1,2017-12-08,306,3.1792452830188713,0,0.9686411149825784,-0.26845844918134076,-0.45318208036915975,0.7747807508633094,-0.05616554054054057,-0.31292229729729726,False,20.55780698057331,0.976271186440678,2017,high,0.8779661016949153,high
300394.SZ,cn_stock,C,v1,2017-12-26,318,1.2980769230769198,0,0.7792642140468228,-0.15246286161063316,-0.48550264550264544,0.7386221199941483,-0.1711254612546126,-0.35239852398523996,False,23.260893472996344,0.7654723127035831,2017,mid,0.4234527687296417,mid
300394.SZ,cn_stock,C,v1,2018-03-22,374,3.99999999999999,0,0.9492957746478873,0.5629290617848972,-0.7984554060787245,1.0937673578978464,0.23279648609077586,-0.30087847730600303,False,22.037581497078286,0.8126721763085399,2018,mid,0.3278236914600551,mid
300394.SZ,cn_stock,C,v1,2018-05-07,402,3.121951219512198,0,0.8825065274151436,0.08677966101694912,-0.45744680851063824,1.351711029556753,-0.08484092326887083,-0.2638802245789146,False,14.668312281437727,0.7774936061381074,2018,mid,0.6624040920716112,mid
300394.SZ,cn_stock,C,v1,2018-06-08,426,4.060975609756101,0,0.9336609336609336,-0.026977314530962637,-0.3423190546528805,1.190656146488561,-0.22999369880277254,0.13484562066792694,False,13.251078980631114,0.691566265060241,2018,mid,0.6120481927710844,mid
300394.SZ,cn_stock,C,v1,2018-10-10,502,0.5662650602409635,1,0.8240165631469979,-0.009547738693467256,-0.2823956442831216,1.0422774465348186,0.4018264840182648,0.34855403348554015,False,24.735484206956205,0.8306451612903226,2018,mid,0.6875,mid
300394.SZ,cn_stock,C,v1,2018-11-30,539,3.51690821256039,0,0.49615384615384617,-0.08102493074792239,-0.0871330418488444,1.012964009309608,-0.036171816126601364,0.7336096458176338,False,21.326157269676212,0.6454033771106942,2018,high,0.8630393996247655,high
300394.SZ,cn_stock,C,v1,2018-12-24,555,1.1270270270270262,1,0.7425373134328358,-0.029086892488954463,0.2140255009107468,1.0378259998605819,0.1259006446719757,0.4846416382252561,False,17.69386040184051,0.7213114754098361,2018,mid,0.6411657559198543,mid
300394.SZ,cn_stock,C,v1,2019-05-21,650,0.1773399014778327,0,0.768621236133122,-0.35308343409915355,1.9467634603750756,0.7048916244023429,-0.04205607476635509,0.3906542056074769,True,30.26667206325208,0.968944099378882,2019,high,0.9798136645962733,high
300394.SZ,cn_stock,C,v1,2019-08-08,706,4.839743589743585,0,0.30858806404657935,0.01679552119434824,2.0629139072847686,0.7866249220606494,0.43314105925537505,0.24619821709491352,True,22.47596695694316,0.2742857142857143,2019,mid,0.3157142857142857,mid
300394.SZ,cn_stock,C,v1,2019-09-02,723,0.6768060836501896,4,0.46875,0.11502231036192367,1.7193211488250655,0.5836659113403583,0.04313028012449971,0.02756780791462865,False,20.751530412966325,0.401673640167364,2019,mid,0.38493723849372385,mid
300394.SZ,cn_stock,C,v1,2019-11-04,762,2.7535545023696777,0,0.15074024226110364,0.05568494600889262,0.7703435804701626,0.5866452017115104,-0.12174087444845572,-0.04833533894905728,False,14.951538593312891,0.3082010582010582,2019,mid,0.23015873015873015,mid
300394.SZ,cn_stock,C,v2,2019-11-19,773,0.9038142620232161,1,0.16976127320954906,-0.08491253644314867,0.7909865152590487,0.5502236917964971,0.06531262445240937,0.3170051772202309,False,19.087813200170356,0.2923280423280423,2019,mid,0.3505291005291005,mid
300394.SZ,cn_stock,C,v1,2020-02-06,823,0.679513184584178,0,0.5555555555555556,-0.05123997082421583,0.6966777408637876,0.47306589084852285,0.41091677878147226,0.6236786469344608,True,20.229496385804666,0.9828042328042328,2020,high,0.9880952380952381,high
300394.SZ,cn_stock,C,v1,2020-03-19,853,1.2080808080808076,4,0.8201058201058201,0.18521318415482324,0.5062819916240111,0.7400982614987658,-0.06722796275035081,0.07743334609006247,False,34.53586100979655,0.9775132275132276,2020,high,0.9431216931216931,high
300394.SZ,cn_stock,C,v1,2020-08-24,959,1.7014084507042273,0,0.13095238095238096,0.012727435690597755,1.8718015665796344,0.5276518943864849,-0.15753606513850782,-0.143729533587043,True,27.308289054901632,0.42063492063492064,2020,mid,0.47619047619047616,mid
300394.SZ,cn_stock,C,v1,2020-11-27,1022,11.004184100418371,0,0.1455026455026455,-0.021111677715451194,1.1609220163722531,0.37116267670945574,-0.17826630548030853,-0.25901229422796423,False,20.623455096878658,0.3201058201058201,2020,mid,0.2843915343915344,mid
300394.SZ,cn_stock,C,v1,2020-12-29,1044,0.3161978661493701,0,0.3531746031746032,-0.09374334964886144,0.784958645893441,0.511594280798084,-0.09181636726546893,-0.27439239168721374,True,31.816994850301008,0.1984126984126984,2020,mid,0.43783068783068785,mid
300394.SZ,cn_stock,C,v1,2021-01-27,1064,0.8815789473684202,0,0.4748677248677249,-0.09181636726546893,0.34550962223806136,0.6147469939792232,-0.12191338073691016,-0.10704589528118946,True,21.057725133492767,0.5396825396825397,2021,mid,0.6018518518518519,mid
300394.SZ,cn_stock,C,v1,2021-03-11,1090,6.5617021276595935,0,0.19047619047619047,-0.06553512494106561,-0.14648984061321324,0.6603399086735252,-0.0016818028927009232,0.26185671039354186,False,23.014277954393958,0.8161375661375662,2021,mid,0.7235449735449735,mid
300394.SZ,cn_stock,C,v2,2021-03-31,1104,1.5797101449275381,1,0.056878306878306875,-0.09010600706713778,0.004769475357710773,0.5894168419239607,0.11763754045307451,0.15987055016181229,False,26.41263042132446,0.7804232804232805,2021,mid,0.4166666666666667,mid
300394.SZ,cn_stock,C,v1,2021-08-25,1204,2.5743519781718924,0,0.753968253968254,-0.09618519726116725,-0.23383263072921334,0.7015926194844486,-0.08898508898508906,0.1384078884078883,False,23.428130113244766,0.5264550264550265,2021,mid,0.4775132275132275,mid
300394.SZ,cn_stock,C,v1,2021-10-08,1229,2.6445086705202283,0,0.27116402116402116,-0.0714472309299895,-0.2268708881578947,0.703398440195086,0.08257138838092559,0.5864397242931496,False,17.253245878559966,0.1283068783068783,2021,mid,0.47354497354497355,mid
300394.SZ,cn_stock,C,v2,2021-10-26,1241,0.2448173741362284,2,0.3544973544973545,0.00947682721017773,-0.24488165384999505,0.6333058688578956,0.3608539094650207,0.47620884773662553,True,17.759607397208207,0.04894179894179894,2021,mid,0.4060846560846561,mid
300394.SZ,cn_stock,C,v1,2021-12-21,1281,1.1085714285714265,1,0.35714285714285715,-0.07295407295407297,-0.036344200962052375,0.5893980877275933,0.17013251783893968,-0.12487257900101933,False,33.36608987041097,0.05291005291005291,2021,low,0.1111111111111111,low
300394.SZ,cn_stock,C,v1,2022-03-10,1332,1.8183632734530968,0,0.6137566137566137,-0.14884088514225502,0.5231488243026143,0.6198511787412943,-0.30640668523676884,-0.15567935623645934,True,15.154555344751316,0.6005291005291006,2022,mid,0.49603174603174605,mid
300394.SZ,cn_stock,C,v1,2022-04-18,1357,2.5738161559888577,0,0.5291005291005291,-0.2619815668202765,0.33925973816065924,0.6677029027909422,0.15126443958788638,0.08538869809553562,True,41.91592456528681,0.6111111111111112,2022,mid,0.5343915343915344,mid
300394.SZ,cn_stock,C,v1,2022-11-15,1498,2.1621004566210127,0,0.167989417989418,-0.021762525409542044,0.06953941426912635,0.38813828138169343,-0.1010878865664343,0.5870920425375872,False,16.502059290351408,0.716931216931217,2022,mid,0.7063492063492064,mid
300394.SZ,cn_stock,C,v1,2022-12-12,1517,0.8559999999999993,0,0.03439153439153439,-0.04087609830637973,-0.1776355880560634,0.3368036221981414,0.015533722782793413,0.615507169410515,False,23.529186564355246,0.10317460317460317,2022,low,0.10052910052910052,low
300394.SZ,cn_stock,C,v1,2022-12-27,1528,0.6189683860232943,1,0.07142857142857142,-0.005918751681463608,-0.2794466403162055,0.3453772718190263,0.14546684709066304,1.148579161028417,False,21.968908404524452,0.026455026455026454,2022,low,0.1746031746031746,low
300394.SZ,cn_stock,C,v1,2023-07-13,1658,2.8018752547900525,0,0.9087301587301587,0.045313944959979535,2.733618412778267,1.1226082153488133,-0.00555216595485053,-0.13852959121415498,False,39.90351377247048,0.37037037037037035,2023,low,0.14947089947089948,low
300394.SZ,cn_stock,C,v1,2023-08-22,1686,1.6478027189377171,0,0.8492063492063492,-0.05254815169278626,2.1663584152633115,0.933620275294906,-0.21190694150699196,-0.1756684238770163,True,13.875830571054983,0.10978835978835978,2023,low,0.15343915343915343,low
300394.SZ,cn_stock,C,v1,2023-09-19,1706,2.8542372881355926,0,0.47883597883597884,-0.21190694150699196,1.989725675536833,0.7486562365533462,0.08819995193463104,0.2563486341424337,False,15.848898366665132,0.38756613756613756,2023,mid,0.47354497354497355,mid
300394.SZ,cn_stock,C,v1,2023-11-03,1733,8.669706180344491,0,0.3478835978835979,-0.26261059928851604,2.910396883369856,0.7771940401503581,0.0808593105723241,0.20093188190664701,False,15.442166796665395,0.2619047619047619,2023,mid,0.5238095238095238,mid
300394.SZ,cn_stock,C,v3,2023-12-04,1754,0.55558300395257,2,0.2976190476190476,0.09492884345560237,2.0360540811216823,0.6658787938720223,0.13744370812433648,0.7449566140665616,False,19.244202292587335,0.0013227513227513227,2023,low,0.007936507936507936,low
300394.SZ,cn_stock,C,v1,2024-04-26,1849,1.4215024741340516,4,0.5714285714285714,0.03863256843724794,1.6040558032503953,0.8202166937225852,-0.19314979406026445,-0.2221078112580389,True,31.039197502544834,0.7486772486772487,2024,high,0.9391534391534392,high
300394.SZ,cn_stock,C,v1,2024-06-11,1877,6.12979591836734,0,0.05423280423280423,-0.07535285443437956,1.0840715430692653,0.5562298031991264,0.06010069942815477,-0.18027931560841148,True,32.00126955327535,0.03571428571428571,2024,mid,0.5740740740740741,mid
300394.SZ,cn_stock,C,v1,2024-06-28,1890,3.6502590673575206,0,0.3862433862433862,-0.010719374024740547,0.4242801109729264,0.5826994552173425,0.03184363927305989,-0.0957595153731855,False,23.843776671584447,0.10978835978835978,2024,mid,0.6997354497354498,mid
300394.SZ,cn_stock,C,v1,2024-07-26,1910,1.1490990990991006,0,0.5370370370370371,0.03184363927305989,0.26882245271507,0.5865438777664588,-0.09845363108688898,0.4902078071691258,False,10.364056916183308,0.6071428571428571,2024,mid,0.6904761904761905,mid
300394.SZ,cn_stock,C,v1,2024-08-13,1922,5.159335288367546,0,0.5476190476190477,-0.0948791602773158,0.49894634462635756,0.5961445885210922,-0.11723298654194914,0.5013362603798797,False,13.456351902354166,0.6428571428571429,2024,mid,0.6137566137566137,mid
300394.SZ,cn_stock,C,v1,2024-09-09,1941,4.586432160804013,0,0.12962962962962962,-0.12106332543176423,0.4968323498533831,0.5928278702163539,0.3212428103585876,0.4516883617249634,False,21.648534556798054,0.5476190476190477,2024,mid,0.3835978835978836,mid
300394.SZ,cn_stock,C,v2,2024-09-24,1950,1.1341908235745835,1,0.23412698412698413,-0.02796481053718003,0.6249711959443889,0.5804873296528636,0.7005005561735262,0.250227525533421,False,15.962067642485698,0.8267195767195767,2024,mid,0.746031746031746,mid
300394.SZ,cn_stock,C,v1,2025-01-14,2024,0.9105928085519933,0,0.3611111111111111,-0.10708021049274441,0.6531541501976283,0.5410382928176933,0.07471649254397716,-0.27654254844182513,False,18.568657704382304,0.7222222222222222,2025,high,0.832010582010582,high
300394.SZ,cn_stock,C,v1,2025-02-06,2035,9.97241379310348,0,0.9298941798941799,-0.06021978021978025,0.6596431546792558,0.7555174092162729,0.06108512628624885,-0.17598222637979422,True,21.868825782561522,0.7751322751322751,2025,mid,0.7711640211640212,mid
300394.SZ,cn_stock,C,v1,2025-11-25,2232,2.3591758708581074,0,0.6468253968253969,-0.21962564738926582,1.0986671631832925,0.9359093586243664,0.5070366208984782,1.502875587972044,False,13.964623728087515,0.5952380952380952,2025,mid,0.7103174603174603,mid
300394.SZ,cn_stock,C,v1,2026-01-09,2263,2.9666398713826374,0,0.19444444444444445,-0.1549452909661484,2.40960468871479,0.7732145914870066,0.27216311430850815,0.7404954710080978,False,15.983521386038188,0.3544973544973545,2026,mid,0.38095238095238093,mid
300394.SZ,cn_stock,C,v1,2026-03-18,2305,1.574474924989285,0,0.794973544973545,0.05372900030225902,3.8938632486513898,0.8271540615026931,0.1727374932336463,0.5022924637855493,True,38.38951572452478,0.33201058201058203,2026,mid,0.5714285714285714,mid
300394.SZ,cn_stock,C,v3,2026-04-03,2317,0.09065764453115335,4,0.6018518518518519,0.03408088506880924,4.326139356336205,0.8335134342601688,-0.017170087237153964,0.050963978955507416,False,23.74446216407729,0.7605820105820106,2026,high,0.8518518518518519,high
