,S0,S2_v1,S3
2024-06-04,708611.7115828217,855519.5342812797,983964.0270454537
2024-06-05,704519.5758132826,851561.2294408067,978281.7692938588
2024-06-06,704021.7776880609,851079.7115148104,977590.5367895939
2024-06-07,700466.6367465169,847640.8393976563,972653.9392985053
2024-06-11,694346.0716084563,841720.443795742,964155.0451614215
2024-06-12,694589.0911656511,842015.0440504237,964492.4972501177
2024-06-13,691063.3477511872,837740.9645490336,959596.7205762102
2024-06-14,694081.4938647362,841399.7096474998,963787.6578067926
2024-06-17,693036.9017358259,840049.3903736981,962337.158102961
2024-06-18,694877.1869310354,841834.0977230279,964892.5412584916
2024-06-19,691576.8245575182,838633.4085044215,960309.7241829715
2024-06-20,686585.1244593306,833792.4610936196,953378.3494256382
2024-06-21,685083.8907431107,832336.5656414506,951293.7663615951
2024-06-24,681397.4408472759,828760.3538135769,946174.835887098
2024-06-25,677691.3926000545,825154.3174755233,941028.6915344803
2024-06-26,682073.5839701165,829418.2504484942,947113.7146822611
2024-06-27,676950.5749176379,824433.4915972662,940000.0069415191
2024-06-28,678428.2906121936,825871.3294602447,942051.9333518172
2024-07-01,681665.9382612734,829021.6055207759,946547.6660173511
2024-07-02,680413.6036076645,827498.553792781,944808.6992054407
2024-07-03,678771.2617614606,825501.1870509032,942528.1762189289
2024-07-04,675321.9519174047,821306.2401944537,937738.5336696919
2024-07-05,672431.1950878692,817790.5887096452,933724.4866468938
2024-07-08,666688.8781315716,810806.9555906695,925750.8203575389
2024-07-09,674146.0508342038,819876.1446752095,936105.7009824519
2024-07-10,672021.5895438875,817292.4387704417,933155.7165941718
2024-07-11,679704.1432874667,826635.7294961703,943823.5568174726
2024-07-12,680533.1535511233,827643.9468372375,944974.7038619767
2024-07-15,681287.6900795106,828561.5914620857,946022.4381696223
2024-07-16,685605.2068899964,833812.425510244,952017.6555196049
2024-07-17,686251.9524857568,834598.9780458282,952915.7134975868
2024-07-18,690044.2334790797,839211.0360953906,958181.5989139355
2024-07-19,693589.5752449303,843522.7740859118,963104.5894659639
2024-07-22,688866.3725607402,837778.5570836144,956546.0448388836
2024-07-23,674159.7696801745,819892.8291229341,936124.7506971364
2024-07-24,669904.967594126,814718.2668358024,930216.6177571401
2024-07-25,666200.8791820433,810213.4659501832,925073.1947923343
2024-07-26,668164.6339909887,812601.7254673209,927800.0253800249
2024-07-29,664529.1398087592,808180.3468203243,922751.8509886415
2024-07-30,660342.9319525642,803089.2067718152,916938.9666220675
2024-07-31,674590.9334106814,820417.1974799903,936723.456015791
2024-08-01,670120.5494593795,814980.4510143304,930515.9704164673
2024-08-02,663284.644495705,806666.8290624577,921023.7697279793
2024-08-05,655235.601581195,796798.1374507081,909847.0299838221
2024-08-06,655168.9671864803,796733.3064538357,909754.5027982119
2024-08-07,654876.9517508186,796449.1941440124,909349.0160142139
2024-08-08,655161.1278459256,796725.679277733,909743.6172469637
2024-08-09,652944.554304092,794569.0952347128,906665.7276315164
2024-08-12,651813.7294290805,793468.5740307837,905095.486863954
2024-08-13,653485.4688023643,795096.6135765129,907416.8306676467
2024-08-14,648556.483428614,790296.4735325399,900572.5403202994
2024-08-15,654967.1041671974,796539.5184962917,909474.199853569
2024-08-16,655688.3234982274,797241.8849122687,910475.6705684095
2024-08-19,657910.776545477,799405.6484046902,913561.7243472929
2024-08-20,653154.2566639294,794782.0528407322,906956.9161274075
2024-08-21,650986.6790005624,792675.0496706713,903947.0612072619
2024-08-22,649320.8191326945,791055.7434368995,901633.8815670054
2024-08-23,652074.3875025233,793732.3613880166,905457.4314429589
2024-08-26,651492.3164663388,793166.5567392751,904649.179262775
2024-08-27,647790.1878893947,788659.3591841179,899508.4776857814
2024-08-28,644099.8183232826,784166.4777673042,894384.1044356602
2024-08-29,642371.2437309773,782062.005430804,891983.8403854175
2024-08-30,650945.5224626504,792500.8563063006,903889.9120632085
2024-09-02,639888.1326102848,778961.0103258386,888535.8420275294
2024-09-03,641538.3137970434,780568.2354572064,890827.2505652892
2024-09-04,637369.7444570962,776508.178622979,885038.8586890238
2024-09-05,638467.2521347505,777577.1169526299,886562.835863781
2024-09-06,633291.3275335279,772535.9274372585,879375.6506521134
2024-09-09,625765.5606010422,765204.7202723515,868925.5214537779
2024-09-10,626316.274275008,765743.4644535109,869690.2314289687
2024-09-11,624428.9530364706,763897.1632205697,867069.5349659487
2024-09-12,621751.8182370499,761278.2146388482,863352.1192146657
2024-09-13,619160.9161837306,758743.6245765967,859754.4445271138
2024-09-18,621465.6823068043,760997.8776288143,862954.796594104
2024-09-19,626371.1496588907,765803.3591359089,869766.4302877065
2024-09-20,627353.0270633635,766765.2233928224,871129.8455815519
2024-09-23,629647.9940107439,769012.611381504,874316.5907094817
2024-09-24,656919.0999653109,795658.4153465172,912184.7021143873
2024-09-25,666643.8019233822,805160.13861453,925688.2284378614
2024-09-26,694824.2713822913,832694.45519469,964819.0637875658
2024-09-27,725860.2206382399,863018.7779823258,1007914.9611794511
2024-09-30,787432.3611897767,922886.7538894521,1092866.0956701091
2024-10-08,834125.4333685451,933830.8588268824,1092866.0956701091
2024-10-09,775306.861186837,920660.9314063373,1092866.0956701091
2024-10-10,783500.9319016085,922495.646405181,1092866.0956701091
2024-10-11,761821.2355976616,917641.3968674605,1092866.0956701091
2024-10-14,776357.3328211631,920890.9665794803,1092866.0956701091
2024-10-15,755710.4696352943,915992.8054344257,1092866.0956701091
2024-10-16,750928.4718969441,914858.3476087083,1092866.0956701091
2024-10-17,742428.6669005402,912841.8953176687,1092866.0956701091
2024-10-18,769280.3681354325,919212.0619857649,1092866.0956701091
2024-10-21,771234.3237686845,919675.1232666906,1092866.0956701091
2024-10-22,775659.6315117973,920730.5346942567,1092866.0956701091
2024-10-23,778683.6571307621,921451.7480834217,1092866.0956701091
2024-10-24,769985.908785353,919377.383196115,1092866.0956701091
2024-10-25,775393.0939329384,920666.9669554839,1092866.0956701091
2024-10-28,776910.0063302675,921028.2006785504,1092866.0956701091
2024-10-29,769166.6976973898,919192.2583551668,1092866.0956701091
2024-10-30,762268.0780092778,917556.5922001908,1092866.0956701091
2024-10-31,762579.6917963261,917630.4759838957,1092866.0956701091
2024-11-01,762379.7886121819,917583.0788396322,1092866.0956701091
2024-11-04,773107.9261612514,920126.3650458847,1092866.0956701091
2024-11-05,792669.040680298,924782.5595155264,1092866.0956701091
2024-11-06,788692.5351839403,923836.0192310957,1092866.0956701091
2024-11-07,812488.8534376487,929500.3327518238,1092866.0956701091
2024-11-08,804326.1400850961,927557.3360615065,1092866.0956701091
2024-11-11,809633.3736406093,928817.1560460178,1092866.0956701091
2024-11-12,800737.6819461946,926776.1082664656,1092866.0956701091
2024-11-13,805666.6673199451,927907.0259059399,1092866.0956701091
2024-11-14,791698.9222866573,924702.2346468808,1092866.0956701091
2024-11-15,777825.2493400255,921519.0275018157,1092866.0956701091
2024-11-18,774209.3535091828,920686.1373607776,1092866.0956701091
2024-11-19,779404.876461792,921921.8400364222,1092866.0956701091
2024-11-20,781145.2100649293,922335.7608119682,1092866.0956701091
2024-11-21,781837.0318688792,922500.3036427877,1092866.0956701091
2024-11-22,757613.469554941,916738.9739291068,1092866.0956701091
2024-11-25,754162.1998757465,915916.217402852,1092866.0956701091
2024-11-26,752611.97028106,915539.6715131728,1092866.0956701091
2024-11-27,765715.4280181951,918722.460158426,1092866.0956701091
2024-11-28,758955.9566249287,917080.6058303557,1092866.0956701091
2024-11-29,767585.1107404846,919176.6002074196,1092866.0956701091
2024-12-02,773670.3988460491,920652.8019539498,1092866.0956701091
2024-12-03,774505.2886151216,920851.5028966169,1092866.0956701091
2024-12-04,770324.9602643426,919856.5988808679,1092866.0956701091
2024-12-05,768566.9881449572,919438.2074593364,1092866.0956701091
2024-12-06,778669.9382847914,921842.6754392644,1092866.0956701091
2024-12-09,777382.3265986865,921535.8746507237,1092866.0956701091
2024-12-10,783079.5673467948,922886.6163824509,1092866.0956701091
2024-12-11,781744.9196173617,922570.1887528306,1092866.0956701091
2024-12-12,789519.5856124583,924413.4610093707,1092866.0956701091
2024-12-13,770838.4370706736,919984.4034975632,1092866.0956701091
2024-12-16,766656.1488847558,918899.9208644925,1092866.0956701091
2024-12-17,768653.2208910587,919857.4791503499,1092866.0956701091
2024-12-18,772545.4534764535,921723.7311186645,1092866.0956701091
2024-12-19,773245.1146209581,922059.2054150836,1092866.0956701091
2024-12-20,769772.2867552381,920394.0500838382,1092866.0956701091
2024-12-23,770914.8706410817,920941.2662879922,1092866.0956701091
2024-12-24,780737.5643560864,925634.9778935728,1092866.0956701091
2024-12-25,781117.772372988,925816.6578719213,1092866.0956701091
2024-12-26,781480.3418736416,925989.9093976659,1092866.0956701091
2024-12-27,780216.2482092007,925385.870294394,1092866.0956701091
2024-12-30,783747.8711290807,926889.85889435,1092866.0956701091
2024-12-31,771177.4885496632,914994.5357462566,1075337.8248617218
2025-01-02,748735.4163767744,893757.6562063724,1044044.3685120428
2025-01-03,739869.1222094398,885367.5031159492,1031681.1166977079
2025-01-06,738655.9842586041,884219.5135573789,1029989.5046567987
2025-01-07,743974.9768249495,890586.6954659501,1037406.3626196866
2025-01-08,742624.6504144071,888970.2664552627,1035523.4535789976
2025-01-09,740794.1643948911,886779.0549952018,1032971.0050390798
2025-01-10,731504.5458376041,875658.7741379332,1020017.4653397104
2025-01-13,729550.590204352,873319.7614766047,1017292.8494999908
2025-01-14,748762.8540687157,896318.0976039895,1044082.6279119988
2025-01-15,743959.2981438402,890567.92705944,1037384.5001054262
2025-01-16,744811.8264291608,891588.4591634298,1038573.2743183429
2025-01-17,747155.7892550079,894394.3359366984,1041841.7202002936
2025-01-20,750554.1433854584,898462.3880477751,1046580.4201662653
2025-01-21,751128.3750810882,899149.7809362097,1047381.1347510576
2025-01-22,744153.3218225683,890800.1860900031,1037655.0487194003
2025-01-23,745470.3310357532,892376.7322368564,1039491.4999172855
2025-01-24,751177.3709595549,899208.4322065539,1047449.4551081219
2025-01-27,748084.7511107365,895416.8133860229,1043137.0741702304
2025-02-05,743773.1138056667,891287.3868690995,1037124.8827485822
2025-02-06,753131.326592807,900258.789997106,1050174.0709478415
2025-02-07,762905.0244293449,909628.504635717,1063802.615775005
2025-02-10,764543.4466052715,911106.0934904777,1065554.2048909736
2025-02-11,761031.4220367783,908594.6699672807,1065554.2048909736
2025-02-12,768227.9366659677,913740.8458474032,1065554.2048909736
2025-02-13,765343.0593418481,911677.8908104913,1065554.2048909736
2025-02-14,771981.0209565172,916424.6494450159,1065554.2048909736
2025-02-17,773625.3226378597,917599.1509472656,1065554.2048909736
2025-02-18,766840.3733877906,912770.5556379533,1065554.2048909736
2025-02-19,772206.4019974639,916589.358051846,1065554.2048909736
2025-02-20,769999.6276313236,915018.8790459868,1065554.2048909736
2025-02-21,779708.6509082856,921928.428775141,1065554.2048909736
2025-02-24,777999.6746673669,920711.5911169401,1065554.2048909736
2025-02-25,769362.6812112565,914578.7977798881,1065554.2048909736
2025-02-26,776082.9559017495,919350.6036234896,1065554.2048909736
2025-02-27,777686.1010451801,920488.9346762937,1065554.2048909736
2025-02-28,762385.6681175979,909624.6919755074,1065554.2048909736
2025-03-03,762076.0141656883,909402.5575727969,1065554.2048909736
2025-03-04,761439.0677456212,908946.5068905123,1065554.2048909736
2025-03-05,764839.3817112105,911381.1159174785,1065554.2048909736
2025-03-06,775357.8169004422,918912.2667230852,1065554.2048909736
2025-03-07,772960.9385258512,917196.1129248261,1065554.2048909736
2025-03-10,769980.029279937,914969.1570261783,1065554.2048909736
2025-03-11,772453.3412249362,916144.8931147687,1065554.2048909736
2025-03-12,769672.335163166,914822.8887489131,1065554.2048909736
2025-03-13,766605.1931711504,913364.8642016517,1065554.2048909736
2025-03-14,785219.7073182204,922213.6291536574,1065554.2048909736
2025-03-17,783304.9483877416,921301.4931081249,1065554.2048909736
2025-03-18,785447.0481943059,922309.2864915354,1065554.2048909736
2025-03-19,785927.2078032796,922535.1871127023,1065554.2048909736
2025-03-20,779032.5077854451,919291.4386014144,1065554.2048909736
2025-03-21,767216.6617344149,913732.4392340026,1065554.2048909736
2025-03-24,771165.7295388312,915588.6436304871,1065554.2048909736
2025-03-25,770665.9715784709,915351.3023941708,1065554.2048909736
2025-03-26,768129.9449090343,914146.9119636086,1065554.2048909736
2025-03-27,770687.5297649961,915361.5406435805,1065554.2048909736
2025-03-28,767308.7739859323,913756.9277360926,1065554.2048909736
2025-03-31,761848.6732896029,911071.4149067724,1065554.2048909736
2025-04-01,761921.1871897336,911123.4504728996,1065554.2048909736
2025-04-02,761276.4014291117,910660.7558443638,1065554.2048909736
2025-04-03,756790.3387967005,907441.5825777431,1065554.2048909736
2025-04-07,703471.0640140951,869171.62088549,1065554.2048909736
2025-04-08,715488.7730844081,878080.7737085661,1065554.2048909736
2025-04-09,722550.0590890294,883315.5547949234,1065554.2048909736
2025-04-10,732021.9423142126,890337.396868297,1065554.2048909736
2025-04-11,735040.0884277615,892574.8553398459,1065554.2048909736
2025-04-14,736729.4663172934,893742.8018319508,1065554.2048909736
2025-04-15,737139.071861275,894140.3606255973,1066146.6298307795
2025-04-16,739410.5207869915,896345.0048449093,1069431.8954060671
2025-04-17,739292.9306786712,896230.8731338147,1069261.821260668
2025-04-18,739351.7257328314,896287.938989362,1069346.8583333676
2025-04-21,741774.0819642252,898638.5288332341,1072850.3857285837
2025-04-22,741591.817296329,898461.8818973034,1072586.7708032154
2025-04-23,742166.0489919588,899018.4147169559,1073417.2995465798
2025-04-24,741672.1705370145,898539.7585034665,1072702.9881359048
2025-04-25,742187.6071784841,899039.3084405605,1073448.4798065696
2025-04-28,741135.1757090193,898019.2531307305,1071926.31620525
2025-04-29,739853.4435283304,896776.8128392,1070072.5080204026
2025-04-30,738969.5578807911,895920.0229745514,1068794.1173608215
2025-05-06,746411.051902314,903132.8842985127,1079556.9761954779
2025-05-07,750936.3112374988,907513.2190425517,1086101.9962242432
2025-05-08,755104.8805774458,911548.2870376019,1092131.124678632
2025-05-09,753783.9516939835,910269.6618243138,1090220.625111985
2025-05-12,762495.4188853634,918608.7108500631,1102268.8745745905
2025-05-13,763602.725738711,919409.2023535747,1102268.8745745905
2025-05-14,772804.1517147578,926061.0742278876,1102268.8745745905
2025-05-15,765746.7853804138,920959.1805922324,1102268.8745745905
2025-05-16,762197.5239442858,918393.3573836316,1102268.8745745905
2025-05-19,759857.4807887161,916701.3458587276,1102268.8745745905
2025-05-20,763977.0542501964,919683.2892529024,1102268.8745745905
2025-05-21,767545.9140377112,922266.5998717379,1102268.8745745905
2025-05-22,767053.9954179054,921910.5257556875,1102268.8745745905
2025-05-23,760860.9163797142,917427.6803105912,1102268.8745745905
2025-05-26,756517.9217124255,914283.5306507614,1102268.8745745905
2025-05-27,752459.1031402439,911340.3779535322,1102268.8745745905
2025-05-28,751839.7952364247,910891.302022907,1102268.8745745905
2025-05-29,756241.5849578733,914083.1518336155,1102268.8745745905
2025-05-30,752621.7694567533,911458.3314416392,1102268.8745745905
2025-06-03,754930.4552501044,913132.1882194815,1102268.8745745905
2025-06-04,758209.2594370961,915511.7311632601,1102268.8745745905
2025-06-05,759937.8340294014,916766.2182382229,1102268.8745745905
2025-06-06,759236.2130497582,916257.027339315,1102268.8745745905
2025-06-09,761444.9472510372,917767.2514199186,1102268.8745745905
2025-06-10,757568.3933467517,915898.1031834187,1102268.8745745905
2025-06-11,763283.272611108,918653.6321306552,1102268.8745745905
2025-06-12,762807.0326724115,918424.0047183856,1102268.8745745905
2025-06-13,757315.5746138635,915776.202211473,1102268.8745745905
2025-06-16,759200.9360172623,916684.9561223553,1102268.8745745905
2025-06-17,758530.6723998378,916361.2364056294,1102268.8745745905
2025-06-18,759430.2367284864,916795.7023412351,1102268.8745745905
2025-06-19,753182.2823064125,913778.1045139784,1102268.8745745905
2025-06-20,753878.0237806395,914114.1293661352,1102268.8745745905
2025-06-23,756084.7981467799,915087.9739672984,1102268.8745745905
2025-06-24,765125.5176414561,921653.8130179588,1102268.8745745905
2025-06-25,776108.4337585523,929630.1759141003,1102268.8745745905
2025-06-26,773354.8653887236,927630.3918546643,1102268.8745745905
2025-06-27,768600.3053423146,924177.3839342433,1102268.8745745905
2025-06-30,771406.7892608873,926120.723332193,1102268.8745745905
2025-07-01,772715.9591335177,926749.4829300356,1102268.8745745905
2025-07-02,772896.2639662751,926836.0785632713,1102268.8745745905
2025-07-03,777676.3018694868,929131.8041009034,1102268.8745745905
2025-07-04,780445.5489204248,930461.8000765794,1102268.8745745905
2025-07-07,777107.949679273,928857.9991950172,1102268.8745745905
2025-07-08,783630.2810207605,931976.3948433297,1102268.8745745905
2025-07-09,782248.5972479995,931315.7972074943,1102268.8745745905
2025-07-10,785897.8102761996,933060.5245804383,1102268.8745745905
2025-07-11,786836.5713076215,933509.3561656371,1102268.8745745905
2025-07-14,787397.0841572807,933775.8673203529,1102268.8745745905
2025-07-15,787669.5012415556,933905.0915231546,1102268.8745745905
2025-07-16,785345.1367670951,932802.5022819836,1102268.8745745905
2025-07-17,790693.5268605205,935339.5731413055,1102268.8745745905
2025-07-18,795408.890204156,937576.3604214552,1102268.8745745905
2025-07-21,800712.204089392,940090.153709075,1102268.8745745905
2025-07-22,807248.2542768503,943159.6654666278,1102268.8745745905
2025-07-23,807407.0009230825,943234.2173264065,1102268.8745745905
2025-07-24,813143.4383739639,945928.2086050743,1102268.8745745905
2025-07-25,808855.3190905581,943914.3879977202,1102268.8745745905
2025-07-28,810552.5363206447,944615.5907096543,1102268.8745745905
2025-07-29,813727.4692452871,945355.6773414554,1102268.8745745905
2025-07-30,813574.602104471,945320.0435406648,1102268.8745745905
2025-07-31,798748.4492804465,941864.0217075939,1102268.8745745905
2025-08-01,794699.4298839582,940920.1828302477,1102268.8745745905
2025-08-04,797790.0898976377,941545.2807243175,1102268.8745745905
2025-08-05,804208.5499767759,944575.5930022926,1102268.8745745905
2025-08-06,806176.2244559987,945504.5803388078,1102268.8745745905
2025-08-07,806407.4850023616,945613.7641094341,1102268.8745745905
2025-08-08,804506.4449178536,944716.2365034383,1102268.8745745905
2025-08-11,807943.9957510774,946337.7312425443,1102268.8745745905
2025-08-12,812122.3642667179,948295.3688466712,1102268.8745745905
2025-08-13,818540.824345856,951302.5279243053,1102268.8745745905
2025-08-14,817899.9582555116,951002.271124798,1102268.8745745905
2025-08-15,823591.3194982039,953668.7718763857,1102268.8745745905
2025-08-18,830854.4685221079,957068.4617940447,1102268.8745745905
2025-08-19,827710.8929596842,955620.0121481153,1102268.8745745905
2025-08-20,837123.9811307072,959957.2338746733,1102268.8745745905
2025-08-21,840391.026306867,961462.5739992145,1102268.8745745905
2025-08-22,858015.8237089096,969583.4640652013,1102268.8745745905
2025-08-25,875893.4398438404,977716.8357156016,1102268.8745745905
2025-08-26,872634.2340082353,976989.1400264942,1102268.8745745905
2025-08-27,859609.1696766468,974080.9827506029,1102268.8745745905
2025-08-28,874827.2895284048,977478.7921468256,1102268.8745745905
2025-08-29,881290.8258157325,978921.9312825297,1102268.8745745905
2025-09-01,886572.581514443,980004.1636536133,1102268.8745745905
2025-09-02,880054.1698432327,977121.7360681049,1102268.8745745905
2025-09-03,874053.154648631,974468.1000889027,1102268.8745745905
2025-09-04,855509.1945665531,966268.0009265215,1102268.8745745905
2025-09-05,874149.1865704256,974510.565197649,1102268.8745745905
2025-09-08,875570.06704596,975039.9214153124,1102268.8745745905
2025-09-09,869433.8232267902,970939.4912228881,1102268.8745745905
2025-09-10,871217.2732029781,972131.2483212932,1102268.8745745905
2025-09-11,891338.9005716839,985577.1495623091,1102268.8745745905
2025-09-12,886237.4497057308,982168.2004115968,1102268.8745745905
2025-09-15,888405.0273690978,983516.5369592411,1102268.8745745905
2025-09-16,886500.0676143123,982672.8901708624,1102268.8745745905
2025-09-17,891924.8912781457,985075.374029126,1102268.8745745905
2025-09-18,881555.4035594525,980483.0539084349,1102268.8745745905
2025-09-19,882302.1007472852,980813.7426186946,1102268.8745745905
2025-09-22,886356.9996491894,982511.0168330214,1102268.8745745905
2025-09-23,885802.3663049464,982142.0991103539,1102268.8745745905
2025-09-24,894874.4431618411,988176.4458885462,1102268.8745745905
2025-09-25,900248.3111120692,991750.9066502233,1102268.8745745905
2025-09-26,891734.787269695,986088.084787085,1102268.8745745905
2025-09-29,905453.6332403718,995210.6881371164,1102268.8745745905
2025-09-30,909498.7329665828,997878.3477920543,1102268.8745745905
2025-10-09,922980.4388854809,1006766.9416868777,1102268.8745745905
2025-10-10,904822.5663257206,994883.1874636151,1102268.8745745905
2025-10-13,900344.3430338639,991949.3694987083,1102268.8745745905
2025-10-14,889580.9284522986,984834.2289811035,1102268.8745745905
2025-10-15,902756.9000895645,993544.1870473558,1102268.8745745905
2025-10-16,905134.1801127689,995115.6847618232,1102268.8745745905
2025-10-17,884714.6578029855,981617.3874105986,1102268.8745745905
2025-10-20,889416.3023006505,984625.4866433409,1102268.8745745905
2025-10-21,903066.554041474,996715.8876067312,1119185.865622649
2025-10-22,900068.0062793117,994059.9919177166,1115469.7139638506
2025-10-23,902766.6992652578,996450.2980378298,1118814.250456769
2025-10-24,913416.4434087805,1005883.0674326704,1132012.6609887362
2025-10-27,924262.17106617,1015384.7494781713,1144881.2302714116
2025-10-28,919548.7675576732,1012277.5717309205,1144881.2302714116
2025-10-29,930498.3664774119,1019495.7846514572,1144881.2302714116
2025-10-30,923064.7117964437,1014595.3583748157,1144881.2302714116
2025-10-31,909494.8132963055,1005649.7871806512,1144881.2302714116
2025-11-03,911989.68342783,1007292.8729877493,1144881.2302714116
2025-11-04,905189.0554966516,1002786.0885613578,1144881.2302714116
2025-11-05,906866.6743753516,1003897.8486388769,1144881.2302714116
2025-11-06,919829.0239825025,1012488.0135369037,1144881.2302714116
2025-11-07,916965.7048449084,1010590.4884513251,1144881.2302714116
2025-11-10,920152.3967803828,1012701.2307205404,1144881.2302714116
2025-11-11,911748.6237057738,1007151.8105629191,1144881.2302714116
2025-11-12,910521.7669089676,1006341.6573402813,1144881.2302714116
2025-11-13,921528.2010477278,1013609.7412034344,1144881.2302714116
2025-11-14,907039.1398675544,1004041.9092945508,1144881.2302714116
2025-11-17,901141.995935302,1000145.2279193093,1144881.2302714116
2025-11-18,895289.9282112388,996248.217908705,1144881.2302714116
2025-11-19,899229.1968399618,998871.4563954145,1144881.2302714116
2025-11-20,894654.9416263103,995825.3675257728,1144881.2302714116
2025-11-21,872834.1371923793,981294.4534406863,1144881.2302714116
2025-11-24,871744.46885528,980466.8498917327,1144881.2302714116
2025-11-25,880044.3706675394,987935.666938689,1155781.6743091345
2025-11-26,885381.0017501328,992737.9311225999,1162790.3895664476
2025-11-27,884943.9585142097,992344.6498471638,1162216.4110492307
2025-11-28,887150.7328803501,994330.4557491409,1165114.6164769703
2025-12-01,896916.5913763334,1003015.8226906415,1177351.3635804565
2025-12-02,892573.5967090448,1000101.4794309266,1177351.3635804565
2025-12-03,888011.1005062255,997039.8408440059,1177351.3635804565
2025-12-04,891052.7646414383,999080.9332352864,1177351.3635804565
2025-12-05,898494.2586629613,1004074.5078549334,1177351.3635804565
2025-12-08,905786.8052139455,1008868.4565079832,1177351.3635804565
2025-12-09,901175.3131326593,1004759.0139552357,1171357.296920631
2025-12-10,899922.9784790503,1003643.0199938223,1169729.4989624377
2025-12-11,892152.2321542313,996718.2687309054,1159628.9998947764
2025-12-12,897790.6778481794,1001742.8612614002,1166957.911828613
2025-12-15,892128.7141325673,996696.1338535126,1159598.4309190356
2025-12-16,881445.6527916872,987147.934501493,1145712.4736888153
2025-12-17,897580.975488342,1001569.201290188,1166685.3384615916
2025-12-18,892271.7820976899,996824.0037035762,1159784.3921881248
2025-12-19,895287.9683761003,999519.7804056049,1163704.8633268718
2025-12-22,903801.4922184745,1007127.8685565451,1174770.8325450108
2025-12-23,905586.9020298012,1008719.4904839547,1177091.5272866602
2025-12-24,908199.3622696459,1011048.3950165971,1180487.231008525
2025-12-25,909861.3024672364,1012529.9486877753,1182647.4386275355
2025-12-26,912742.2601210786,1015098.2079998413,1186392.138155773
2025-12-29,909240.0347282786,1011874.4303229827,1181248.988230959
2025-12-30,911574.1983784323,1013433.1724161457,1181248.988230959
2025-12-31,907391.9101925145,1010640.2625699576,1181248.988230959
2026-01-05,924601.2225451595,1022130.467863556,1181248.988230959
2026-01-06,938896.2600466048,1031612.2354260307,1181248.988230959
2026-01-07,936148.5711821922,1029789.7185460486,1181248.988230959
2026-01-08,928501.294471109,1024717.3498829314,1181248.988230959
2026-01-09,932669.8638110562,1027482.3237800228,1181248.988230959
2026-01-12,938745.3527409275,1031407.1118180468,1181248.988230959
2026-01-13,933083.3890253152,1028918.5202988279,1181248.988230959
2026-01-14,929340.1039104591,1027273.2417243356,1181248.988230959
2026-01-15,931201.9472921939,1028091.5739996067,1181248.988230959
2026-01-16,927368.5097609588,1026406.6709149433,1181248.988230959
2026-01-19,927876.107061874,1026628.3619395839,1181248.988230959
2026-01-20,924822.683915829,1025277.0025971434,1181248.988230959
2026-01-21,925643.8548389309,1025640.4297887238,1181248.988230959
2026-01-22,925769.2842878057,1025695.9413406599,1181248.988230959
2026-01-23,921612.4739586907,1023856.253814783,1181248.988230959
2026-01-26,922486.5604305366,1024242.3846461765,1181248.988230959
2026-01-27,922237.6613679257,1024131.8429175934,1181248.988230959
2026-01-28,924648.2585884875,1025202.4439109557,1181248.988230959
2026-01-29,931680.1470660288,1028325.4653452514,1181248.988230959
2026-01-30,922365.0506519392,1024188.4193928526,1181248.988230959
2026-02-02,902696.1452002657,1015450.3749440152,1181248.988230959
2026-02-03,913304.7328058763,1020223.8625856119,1181248.988230959
2026-02-04,920863.8169357195,1023625.1819710985,1181248.988230959
2026-02-05,915325.3228338432,1021133.0563337158,1181248.988230959
2026-02-06,910069.0449919354,1018767.9179899578,1181248.988230959
2026-02-09,924857.9609483251,1025419.4127820428,1181248.988230959
2026-02-10,925884.9145609871,1025874.8605535713,1181248.988230959
2026-02-11,923831.0073356628,1024963.9650105143,1181248.988230959
2026-02-12,924959.8723755358,1025464.609889141,1181248.988230959
2026-02-13,913363.5278600364,1020321.7006064432,1181248.988230959
2026-02-24,922600.2308685794,1024417.8232362896,1181248.988230959
2026-02-25,928156.3634867036,1026885.5455530625,1181248.988230959
2026-02-26,926388.5921916248,1026100.4007453979,1181248.988230959
2026-02-27,923209.7395967051,1024688.5328096639,1181248.988230959
2026-03-02,926741.3625165852,1026256.5296899701,1181248.988230959
2026-03-03,912479.6422124971,1019939.258421495,1181248.988230959
2026-03-04,902037.6405936732,1015313.9428631007,1181248.988230959
2026-03-05,910870.6175636505,1019226.5361854887,1181248.988230959
2026-03-06,913369.4073654524,1020333.3825325144,1181248.988230959
2026-03-09,904554.0689117232,1016324.0111150735,1181248.988230959
2026-03-10,916175.8912840253,1024159.531229604,1181248.988230959
2026-03-11,922004.4409864242,1028089.1833072794,1181248.988230959
2026-03-12,918684.4802615205,1025850.8407990139,1181248.988230959
2026-03-13,915074.4639360937,1023416.9406217851,1181248.988230959
2026-03-16,915548.7440396515,1023735.1899213688,1181248.988230959
2026-03-17,908861.7865465157,1019248.9074373684,1181248.988230959
2026-03-18,912955.8821511935,1021995.6378327602,1181248.988230959
2026-03-19,898241.4399300731,1012123.7126012614,1181248.988230959
2026-03-20,895060.6275000148,1009989.7042567326,1181248.988230959
2026-03-23,865855.1642635822,990290.0401618923,1181248.988230959
2026-03-24,876971.3491701079,1000462.1083881555,1196414.321552023
2026-03-25,889269.3146652504,1011715.5865474999,1213191.9073400476
2026-03-26,877522.0628440735,1000966.0490037372,1197165.6365490642
2026-03-27,882429.4900312985,1005456.6799696333,1203860.62855117
2026-03-30,880348.145114033,1003550.7387621568,1201021.1391317465
